Eigenvalue_Index,Algebraic_Eigenvalue
1,-0.000325583969242871
2,4877976.2516174
3,4877976.27735234
4,4976613.85933129
5,4976613.86779186
6,5190187.11768154
7,5190187.34762431
8,5482350.68549428
9,5482350.87091419
10,6555867.46643012
11,6555867.48366814
12,6690759.80777674
13,6690759.82819088
14,7181419.32599987
15,7181420.24341258
16,7258735.97599406
17,7258736.08185671
18,7445968.82510152
19,7445968.86067173
20,7568284.71324976
21,7576470.60892763
22,7590534.95011898
23,7611038.0738784
24,7638402.67223597
25,7662831.91621344
26,7662834.3839874
27,7672105.70680589
28,7709100.20224678
29,7741360.29650285
30,7849157.5831075
31,7849179.873908
32,7917685.58150391
33,7917738.76241407
34,7944132.60439903
35,7946349.22171026
36,7950033.39907413
37,7953542.76110292
38,7955181.70494388
39,7962226.17010515
40,7972602.51838457
41,7987098.8648406
42,8001855.87013031
43,8002005.48467405
44,8041521.18485882
45,8042560.0744337
46,8045118.64903718
47,8047852.60492784
48,8050554.59016099
49,8051649.58993903
50,8053436.33877663
51,8058097.83857088
52,8061549.21148395
53,8063508.32751075
54,8084289.18636554
55,8203489.33304631
56,8365237.03102876
57,8578193.89250455
58,8623884.29604897
59,8654810.53036417
60,8709899.05484037
61,8794842.85310818
62,8853150.43743113
63,8918110.28925755
64,9090442.82562296
65,9121893.08038867
66,9144583.29502964
67,9153265.94140533
68,9158497.92858833
69,9172997.09319189
70,9180466.11330489
71,9198079.25925591
72,9199460.36730037
73,9206414.90518312
74,9214323.82960201
75,9220043.61396924
76,9320813.99950366
77,9595003.78269726
78,9602976.21027389
79,9695737.8621441
80,9712621.02532064
81,9762457.68463532
82,9781548.34063798
83,9810987.25713859
84,9825009.20253081
85,9920053.31695401
86,9951273.87284324
87,9956811.44342032
88,10042491.328668
89,10055618.3232331
90,10073876.1296271
91,10074825.0213721
92,10087287.1592409
93,10088768.5861603
94,10099952.2849627
95,10117511.8608161
96,10140096.6668854
97,10164099.3132774
98,10174385.2022089
99,10183098.6239492
100,10199111.1320894
101,10220140.9133478
102,10227582.5356248
103,10229159.6521509
104,10233784.7774836
105,10241526.7395998
106,10246591.0197888
107,10309432.811917
108,10352447.4989058
109,10372916.6260322
110,10406909.545656
111,10417439.7016688
112,10479389.4906483
113,10551667.2944084
114,10559224.4392746
115,10600005.3730965
116,10656292.744356
117,10698538.0442093
118,10769316.9225524
119,10811480.2367199
120,10874288.8288812
121,10874288.9099236
122,11059666.1084973
123,11498296.6279367
124,11519496.6168438
125,11808144.0199608
126,11870833.1856307
127,11942977.6635061
128,12014255.0736344
129,12045386.8104047
130,12109029.7416256
131,12156531.4736828
132,12201904.218503
133,12245203.0597648
134,12269470.4952626
135,12363647.2228049
136,12432366.8732055
137,12437885.2115473
138,12439438.5163918
139,12491374.8797908
140,12835247.1431315
