Eigenvalue_Index,Algebraic_Eigenvalue
1,-0.000325199915096164
2,6451145.76134171
3,6451145.77277112
4,6544473.8699182
5,6544473.88862057
6,6748401.93538441
7,6748402.17307739
8,7018604.07406485
9,7018604.27833244
10,8006427.42087353
11,8006427.44400269
12,8147971.22164664
13,8147971.24555385
14,8563555.65135719
15,8563556.07327367
16,9056915.1603241
17,9056915.70855289
18,9643398.82083171
19,9643913.53912441
20,9646169.1122415
21,9647445.9056543
22,9658054.15113794
23,9677485.25061252
24,9704214.60760582
25,9731305.90191107
26,9786991.2284069
27,9787328.64835446
28,10180005.5354967
29,10218055.0373442
30,10218788.5298565
31,10218800.828224
32,10286471.3715678
33,10388152.6349013
34,10504758.4225692
35,10513371.931066
36,10522882.235465
37,10528478.7553137
38,10551382.3844786
39,10583763.1130763
40,10604824.1602195
41,10604824.2019312
42,10626418.1811533
43,10664483.5202997
44,10668214.9859537
45,10675202.4825642
46,10676185.7673165
47,10686618.4533886
48,10687056.2113981
49,10703825.5575537
50,10721166.9291644
51,10727340.3330516
52,10754755.0518061
53,10778665.0112323
54,10874342.6559003
55,11075641.6435303
56,11157829.7934422
57,11157881.8421234
58,11232444.3740192
59,11270779.3999698
60,11277527.737171
61,11334083.1873907
62,11411854.4513666
63,11475395.1476246
64,11485059.9822886
65,11540364.0137358
66,11540654.7535849
67,11540732.9017065
68,11544112.9880086
69,11551736.8486412
70,11567298.5397681
71,11593586.4513497
72,11632091.4182186
73,11665287.5354714
74,11681127.3172601
75,11733448.2857645
76,11749863.1725693
77,11775414.2464942
78,11870945.6302483
79,12122695.4233681
80,12149288.8793368
81,12447565.6319578
82,12565799.958077
83,12656665.6470836
84,12670417.6174027
85,12719080.0979984
86,12760103.9356647
87,12788194.8064787
88,12869919.7361861
89,12905546.4487858
90,12937119.1036438
91,12953838.3344148
92,12983030.5047126
93,12986561.3550318
94,13007547.7432546
95,13009494.1404359
96,13022206.3671073
97,13037662.3912132
98,13040298.7350604
99,13044343.4663236
100,13050552.7659803
101,13062574.2220194
102,13099871.3128294
103,13108147.3173423
104,13114180.8155779
105,13122259.0994823
106,13131197.3018388
107,13161779.5585299
108,13165372.4981049
109,13174674.4823016
110,13218089.9447237
111,13266132.7564745
112,13270636.1070979
113,13304622.6107584
114,13337765.2561356
115,13372093.7898712
116,13391441.7738813
117,13392259.807933
118,13468340.4720138
119,13488876.5389222
120,13555436.7318851
121,13583999.8048309
122,13595899.668894
123,13616821.1198239
124,13833178.5317036
125,14179768.8763459
126,14179771.5995462
127,14182217.9597155
128,14398413.4380787
129,14842450.7829
130,14985645.9944662
131,15356581.4350895
