Eigenvalue_Index,Algebraic_Eigenvalue
1,-0.000325124511381572
2,6924207.770087
3,6924207.77482285
4,7014848.05608089
5,7014848.08319035
6,7216292.01775272
7,7216292.27352823
8,7478649.97086598
9,7478650.18991627
10,8422227.53604948
11,8422227.55976594
12,8567685.51636353
13,8567685.54636535
14,8973164.48490606
15,8973164.84010217
16,9471254.4724514
17,9471254.93271578
18,10141977.314594
19,10141977.6946133
20,10231578.1572969
21,10231986.1557062
22,10236651.767311
23,10239240.356797
24,10242665.1189124
25,10258469.7706014
26,10281179.7291314
27,10303019.8189461
28,10588145.1475967
29,10588248.0242853
30,10818468.4103696
31,10818484.9122397
32,10825509.9174785
33,10916886.893135
34,11056640.0596523
35,11239720.917745
36,11282368.8228552
37,11293220.2679956
38,11312120.0002917
39,11340377.9968625
40,11379470.5688573
41,11380858.5428605
42,11380858.5638147
43,11429650.2378424
44,11458797.2046152
45,11464333.8857062
46,11464880.3663279
47,11474380.4024288
48,11487347.648369
49,11490223.1570115
50,11513418.2116706
51,11542466.6928379
52,11544572.6554145
53,11580649.2604533
54,11598981.9475351
55,11601988.2842699
56,11612083.0508198
57,11731821.9529933
58,11939231.164318
59,11981449.4676858
60,12031006.3097905
61,12053988.1198791
62,12159493.4378953
63,12234698.7859515
64,12235038.3582617
65,12237691.1304828
66,12245424.1143194
67,12261459.6288064
68,12288801.9505669
69,12297057.0524267
70,12327188.5462383
71,12329161.2485909
72,12381164.8633887
73,12437754.5138664
74,12446770.6036525
75,12484318.3831176
76,12578175.9549252
77,12606554.7191093
78,12730943.5204798
79,12940725.4270067
80,12973304.2750882
81,13267590.8191092
82,13333139.3296787
83,13459064.6705222
84,13517091.103478
85,13567569.0827913
86,13603804.7059279
87,13646524.5192203
88,13653927.4442351
89,13673339.7291468
90,13747043.0573374
91,13806383.6639178
92,13827953.9620087
93,13836883.2672882
94,13855229.9861638
95,13870621.3034373
96,13878672.086814
97,13893086.3415454
98,13919414.9645147
99,13919491.0023665
100,13924665.7998286
101,13942243.488328
102,13972622.642759
103,13975517.7057795
104,14001698.6561289
105,14017109.9676523
106,14034822.8785217
107,14038419.2847036
108,14057017.7366935
109,14058738.8063972
110,14084316.0230749
111,14088920.3050003
112,14162386.321607
113,14163380.6305881
114,14187028.1320498
115,14229904.0026552
116,14270509.8237222
117,14270539.0093584
118,14289831.3213929
119,14299650.735601
120,14353671.7003527
121,14380722.8332841
122,14430338.1236442
123,14456091.7047677
124,14466902.7361878
125,14467995.7130977
126,14597987.7934511
127,15060943.3667673
128,15240326.1715284
129,15774500.2389622
130,15868853.5504424
131,16315123.7677257
132,16319857.7603938
133,16515719.7648051
134,16540218.2721849
135,16550327.7987626
136,16590166.6031639
137,16604758.7680001
138,16635070.273037
139,16781539.1759786
140,16847674.1027135
141,16884437.4180101
142,16901313.1155814
143,16904240.4766159
144,17347418.4571456
145,17395049.5812063
146,17408448.9470022
147,17476707.6431804
148,17542493.1461569
149,17625121.6329792
150,17635080.0639763
151,17653507.1960552
152,17659682.0463439
153,17661974.4239225
154,17727908.3805298
155,17747913.6067954
156,17762452.7773662
157,17808931.6064104
158,17830153.0056965
159,17831262.4117599
160,17927852.3338308
161,17928026.2187053
162,17945065.9964437
163,17989978.4697038
164,18164056.5799402
165,18173488.5908483
166,18199411.0425798
167,18242314.6335837
168,18268586.4922313
169,18281317.9398771
170,18343931.4865965
171,18378716.2371292
172,18429119.7776352
173,18443631.7574659
174,18465578.1280247
175,18631142.9051419
176,18665250.3708014
177,18734544.3586908
178,18754196.4041763
179,18761986.240813
180,18820817.0617992
181,18823689.6396121
182,18851930.7730804
183,18855717.0403591
184,18863656.2852365
185,18899217.1403622
186,18940158.722266
187,18940162.9544349
188,19027588.1517346
189,19075863.9831687
190,19128082.4500474
191,19211790.7189162
192,19398047.1933369
193,19403395.5277785
194,19438520.8466823
195,19567113.1307015
196,19659064.4417787
197,19680572.1212196
198,19800412.4122539
199,19851294.1630354
200,19899007.4034128
201,19899048.4927385
202,19981351.3840704
203,20056653.4956606
204,20170585.3943732
205,20194953.2544021
206,20195002.8785531
207,20444937.6982655
208,20640579.1431441
209,20861656.0086683
210,21022952.3631003
211,21041274.5831872
212,21136039.7391977
213,21282952.0704986
214,21287036.7457103
215,21287046.153009
216,21443259.0522327
217,21484179.4996547
218,21541577.9810207
219,21620705.9065611
220,21636177.2544327
221,21817408.7800349
222,21900989.9713913
223,22040576.7123912
224,22229689.8878662
225,22435623.5878042
226,22700262.672582
227,22703280.1941966
228,22741611.0756997
229,22820000.6262191
230,22947211.8396793
231,23133713.879912
232,23148219.5393742
233,23379017.0410891
234,23637812.7928534
235,23780340.2309615
236,23807180.3004883
237,24616471.3428038
238,25030232.9179325
239,25030278.4514428
240,25825084.9936328
241,25894076.754644
242,26150982.3305994
243,26257166.4740969
244,26526267.9988257
245,26568298.891652
246,26568719.8900684
247,26658154.9101584
248,26658223.3129464
249,26702166.6508395
250,26856556.397549
251,26965714.9679125
252,26967990.1944418
253,27024026.4518636
254,27047546.1519655
255,27070010.5939087
256,27148766.1185301
257,27270738.8190414
258,27399237.2783352
259,27672049.7725105
260,27835649.1477319
261,28002962.798472
262,28171845.348603
263,28249471.3350696
264,28268202.7209898
265,28299675.765328
266,28594148.9816167
267,28610176.4189747
268,28661276.2619923
269,28836073.1666882
270,28854826.1176967
271,28870466.2890008
272,28890915.3857995
273,28934540.6479115
274,28948491.092382
275,29141062.9919124
276,29395047.9017437
277,29540240.6680886
278,29732971.9028685
279,29762040.2081128
280,29859978.9496666
281,29887969.6102992
282,29889202.6270626
283,30148859.0271291
284,30321286.1991553
285,30371989.4193868
286,30631010.4580183
287,31205170.8338343
288,31497415.2885093
289,31856996.4175924
290,32527202.4690531
291,32808922.1364111
292,32836411.236438
293,33366723.9617055
294,33437167.0432578
295,33444802.1827499
296,33580364.109935
297,33676040.0966541
298,33729478.1484764
299,33881420.6439409
300,34553033.304635
301,34556919.6597423
302,34627620.2833321
303,34701097.5808335
304,34962215.2629061
305,35068591.6123439
306,35423314.0961855
307,35602739.9057861
308,35810226.3431566
309,36002416.5209265
310,36167043.8215214
311,36327715.9154831
312,36455652.2414702
313,36571607.5660263
314,36662208.5671737
315,37897321.7752603
316,38062513.6389938
317,38280680.32913
318,38327095.4273328
319,38328928.8785089
320,38702715.6794429
321,38760944.3607038
322,38920510.4362173
323,39058159.5962398
324,39335378.0888705
325,39746613.1815467
326,39758960.830836
