Eigenvalue_Index,Algebraic_Eigenvalue
1,-0.000325374305248261
2,6013355.33780239
3,6013355.35700308
4,6108634.06965299
5,6108634.08362793
6,6315438.721848
7,6315438.95678845
8,6592284.42427161
9,6592284.61861318
10,7619835.97600946
11,7619836.00060796
12,7756860.83348529
13,7756860.85826181
14,8182526.75615701
15,8182527.23088889
16,8672338.88051105
17,8672339.56617489
18,9084351.36342763
19,9084899.83213264
20,9088058.31014117
21,9096280.19647719
22,9111949.29594856
23,9136132.03238044
24,9166645.53361951
25,9195421.67147022
26,9319360.82420651
27,9319440.18243683
28,9595790.98546319
29,9600568.9683715
30,9600577.58025224
31,9649101.24466443
32,9738604.67846836
33,9787600.76051919
34,9794066.27670045
35,9805436.86627073
36,9822826.48283346
37,9847814.37150123
38,9865571.64184476
39,9881445.10407604
40,9889477.34913462
41,9889477.42729082
42,9921487.51605245
43,9934122.01829416
44,9936078.18022083
45,9940033.29920389
46,9947058.36768864
47,9958074.80087911
48,9958437.75188687
49,9974822.46940535
50,9994575.18311886
51,10012144.174947
52,10030704.9323206
53,10207420.282853
54,10253043.6634009
55,10297307.7519674
56,10463054.1506172
57,10463060.0845
58,10513507.2881702
59,10561014.4319734
60,10600514.3594744
61,10669280.143589
62,10773196.1438081
63,10793730.2411105
64,10887936.1356707
65,10888197.8816245
66,10893655.5268214
67,10902762.3520417
68,10919095.3803549
69,10921718.3137026
70,10935856.7708099
71,10935906.7039362
72,10944584.528766
73,10979701.7822943
74,11021719.4083285
75,11063280.1949489
76,11093884.9880682
77,11105310.631334
78,11127023.7510628
79,11395360.8980967
80,11469732.6122051
81,11681179.2043173
82,11840784.3951844
83,11842889.484639
84,11861219.2601117
85,11909551.7085706
86,11932900.2692718
87,12060879.6894551
88,12065331.1497119
89,12067241.8354645
90,12070794.9461211
91,12107217.6145705
92,12138006.5718856
93,12178771.3725288
94,12183652.3284442
95,12183775.1130261
96,12196933.485263
97,12230044.0051015
98,12234952.8710024
99,12245909.4388652
100,12246252.5093992
101,12249007.268143
102,12277430.9119016
103,12283013.5635629
104,12289791.4505726
105,12291027.8307366
106,12300313.254807
107,12324628.54515
