Eigenvalue_Index,Algebraic_Eigenvalue
1,-0.000325419009788389
2,6168217.73507727
3,6168217.75383922
4,6262858.86451134
5,6262858.88052701
6,6468589.90695133
7,6468590.14263983
8,6743154.29143697
9,6743154.48951604
10,7756888.89964215
11,7756888.92297697
12,7895605.06571087
13,7895605.09007107
14,8317523.67510012
15,8317524.12729
16,8808532.98417808
17,8808533.60982737
18,9284036.94749953
19,9284343.46201401
20,9285948.91578878
21,9292503.73480259
22,9306446.82434651
23,9329029.47518768
24,9358307.58139774
25,9386451.27669554
26,9494052.13087352
27,9494152.580779
28,9805443.57898367
29,9825278.17184819
30,9825287.89705995
31,9856906.73547519
32,9943135.02258451
33,10040967.4666827
34,10048189.8567634
35,10060881.8515345
36,10064694.4321223
37,10080231.2767379
38,10107857.7129794
39,10142181.8678105
40,10142181.9404519
41,10144706.1086908
42,10188166.2600146
43,10191947.4935714
44,10194541.0457717
45,10199587.0638635
46,10208192.3627009
47,10220350.5714308
48,10221658.8405484
49,10227597.1001164
50,10240568.5778845
51,10262996.0776248
52,10282750.7346515
53,10396030.0491362
54,10528388.3896984
55,10609310.0908796
56,10754424.9802518
57,10798121.9012293
58,10816282.6851329
59,10828699.4924832
60,10856305.1512508
61,10922101.1099495
62,10999219.0600892
63,11000893.5741422
64,11000933.1362398
65,11027259.8119817
66,11119816.8141286
67,11119966.8230657
68,11124809.1347082
69,11133244.9830758
70,11149219.6372281
71,11175033.1423685
72,11178895.7997063
73,11211616.6247218
74,11256723.4193314
75,11303056.2506489
76,11305207.9815141
77,11338704.1336404
78,11388768.6903481
79,11662617.7981599
80,11685107.787161
81,11953450.552951
82,12107150.98365
83,12132217.7448663
84,12134111.1761077
85,12195149.1276491
86,12225475.1408685
87,12325785.7804778
88,12350079.2129251
89,12365607.3296867
90,12372450.4223625
91,12407511.3331064
92,12432980.0991237
93,12464886.8792296
94,12477738.7260019
95,12480148.5146865
96,12484160.1069742
97,12512724.3291029
98,12518677.4517332
99,12525606.4049409
100,12531285.6860306
101,12539709.1886436
102,12570244.345988
103,12572482.1277491
104,12577874.6052076
105,12585966.4340035
106,12593095.8988911
107,12620148.1334153
108,12620230.2938441
109,12644060.9714678
110,12723104.8374813
111,12738020.152809
112,12765686.492822
113,12798956.9104421
114,12833214.9958842
115,12854221.8392747
116,12865873.276721
117,12936493.7573687
118,12959842.9290279
119,12961401.3062386
120,13035168.3824347
121,13083312.1625081
122,13109479.3328456
123,13256264.2641008
124,13540138.6552964
125,13679615.341285
126,13967962.1611835
127,14120615.304789
128,14120621.0619118
129,14294683.5258501
130,14485028.26443
131,14779378.7158881
132,14886165.3056803
133,15097449.5302393
134,15117147.644124
135,15216201.1309162
136,15235674.4616223
137,15264827.4226766
138,15266480.1723649
139,15299947.7268809
140,15432592.4387985
141,15524198.6112387
142,15597462.1506553
143,15646890.1896549
144,15775053.5695649
145,15835983.0116856
146,15859761.772029
147,15908636.2212326
148,15909976.7549588
149,15974678.328051
150,16042620.5132763
151,16099604.3401118
152,16132827.5266834
153,16185697.7529076
154,16207560.1543768
155,16284165.024648
156,16329344.6266129
157,16340170.0868096
158,16381758.7561119
159,16383479.3363869
160,16417161.0288761
161,16423110.4555459
162,16427587.1918044
163,16593598.4293643
164,16789333.6509537
165,16789657.7551181
166,16851082.4881333
167,16889371.468574
168,17015766.72341
169,17147480.4171493
170,17273372.5298874
171,17431927.1768642
172,17456755.5804143
173,17530641.150074
174,17555901.231138
175,17615802.6412026
176,17617242.9395511
177,17664416.4003444
178,17664490.3320192
179,17677682.7387123
180,17709668.9131083
181,17867407.3261807
182,17870583.8922674
183,17888557.0622938
184,18000473.7050781
185,18077163.5190475
186,18082260.2278389
187,18153341.0032537
188,18214972.9081807
189,18295415.6314046
190,18337316.3341633
191,18494142.0197674
192,18708287.0439966
193,18745055.5265307
194,18780128.2320551
195,18802489.7956705
196,18813217.4351138
197,18816390.7057617
198,18820927.0075269
199,18821291.3671357
200,18848098.9415586
201,19176101.944983
202,19481386.7559909
203,19481387.0623967
204,19484959.9755998
205,19786168.6806624
206,19879078.1424741
207,19879104.3361003
208,20059136.179163
209,20455054.0247203
210,20547851.2776018
211,20649002.7299149
212,20660652.2756862
213,20714127.1726412
214,20953220.7159196
215,21111909.1715303
216,21114112.5033357
217,21225756.0565996
218,21409394.2394502
219,21456433.4771648
220,21486722.0099608
221,21799347.7269892
222,21864938.2497649
223,21973307.1774731
224,22130805.6070771
225,22301601.9819306
226,22440808.9885032
227,22678765.6367498
228,22717621.1694695
229,22728925.5110232
230,22734006.1918154
231,22790805.4701699
232,22907618.8097372
233,22965177.3246132
234,23080204.0700931
235,23289421.0861833
236,23299056.1656694
237,23349833.578767
238,23373556.9494748
239,23373578.1148793
240,23875309.2876125
241,24242054.6041667
242,24423709.8543047
243,24822431.7234948
244,24887398.5310448
245,25652043.2946196
246,25655158.8941279
247,26018780.4246387
248,26123680.529079
249,26259298.3759631
250,26278365.0520668
251,26278401.3127049
252,26280176.7296606
253,26348040.4366129
254,26387117.1820011
255,26629071.4457927
256,26750483.1309832
257,26901733.3297202
258,26938845.9903765
259,27062748.2702898
260,27066172.7381112
261,27331991.1961327
262,27384392.2592598
263,27574908.6321162
264,27668233.2046303
265,27804987.2377607
266,27929400.0056684
267,28018379.6519647
268,28135621.5727016
269,28143514.3343577
270,28402038.603614
271,28473983.6720065
272,28515040.8888334
273,28614236.9672618
274,28618532.6166429
275,28797413.8430886
276,28874366.4573003
277,29070881.756334
278,29346540.4554573
279,29475505.4326176
280,29565691.4211578
281,29705355.0464683
282,29810339.6690703
283,29844073.4263554
284,29845569.0950171
285,29852143.3927154
286,29876673.81588
287,29924244.8757256
288,30319951.5429982
289,30320807.3649418
290,30493288.8171731
291,31146902.8615621
292,31172346.5520704
293,31793702.702868
294,32409445.7614169
295,32424177.4354717
296,32866315.4353968
297,32918002.9290987
298,32989999.3659036
299,33108691.6670949
300,33198492.5458196
301,33231648.1512584
302,33274410.443888
303,33418021.8575472
304,33769313.9850189
305,34086680.3529949
306,34124167.8464146
307,34599729.7909154
308,34757087.2634762
309,34920091.9781407
310,34944983.1405131
311,34996641.54737
312,35460812.9712117
313,35635965.6989971
314,35684531.8103178
315,35844837.233242
316,35853176.6850927
317,36159918.8778496
318,36316828.9897469
319,36356349.0988776
320,37069606.5499862
321,37124342.7176657
322,37752793.9456724
323,38037013.9266914
324,38077978.2735859
325,38236025.6712495
326,38335530.6548989
327,38354761.16528
328,38412567.8711575
329,38785219.259697
330,39288778.8084505
331,39338607.2221362
332,39777025.6748432
333,40368664.9585679
334,40506201.3642669
335,40530672.3808401
336,40604796.9130512
337,40951009.4216481
338,41068501.9123345
339,41077209.9897961
340,41080882.5542451
341,41147023.5050068
342,41531052.4808272
343,41902507.4355806
344,42541837.700563
345,42773870.8938963
346,42883622.2448736
347,43739321.0094836
348,43943729.3279087
349,44046853.5688406
350,44054995.8346883
351,44253835.9143845
352,44567815.6879081
353,44604295.0466866
354,44914072.8162425
355,46627804.4899171
356,46903457.0046302
357,47363953.2237624
358,47367248.4321147
359,47623848.049262
360,48082430.9047026
361,48696251.7796941
362,48938057.2928649
363,49372967.3973374
364,49659585.6316773
365,49673999.6057363
366,49813716.9172975
367,49932137.2278623
368,51111002.1176707
369,51118010.8184057
370,51519108.8431179
371,51687050.9230638
372,51787808.6320053
373,52320041.961283
374,52780169.2975619
375,52952973.3062482
376,53084110.2938725
377,53624178.211853
378,54004878.0084853
379,54058585.5304832
380,54358487.1140044
381,54786016.3248202
382,54800931.3174293
383,54802430.075428
384,54835139.1968274
385,55084264.476563
386,55339045.5597697
387,55606446.5674042
388,55644675.0796664
389,55692102.1269245
390,56948088.4659101
391,57412600.9734496
392,57433781.1532145
393,57614550.5361757
394,57837627.3274246
395,57946652.2093333
396,58069177.0242036
397,58078997.2694984
398,58180785.8137941
399,58216994.5762424
400,58440984.0878636
401,58826831.2751626
402,58928221.4304126
403,58951780.9659521
404,59392323.1329551
405,59450819.9212251
406,59516827.2123126
407,59642632.3521298
408,59811985.8662244
409,59843556.2285566
410,59907212.1542256
411,60426052.5784076
412,61332991.3020722
413,62333270.3158511
414,62829724.543797
415,62935678.7421759
416,63847687.1477216
417,63906977.1475022
418,64426585.896088
419,64437740.6728672
420,65168848.4842906
421,65593554.1198682
422,65786681.6593069
423,65929693.138237
424,66467601.0154542
425,67527186.9066459
426,68141026.1031659
427,69401825.7269345
428,69544901.6420152
429,70253811.8484731
430,70676216.7372723
431,72836862.6943825
432,73117240.1215303
433,75135105.6986014
434,75349127.9130771
435,75899788.0041392
436,76425592.4114389
437,78681017.913452
438,79047192.6112763
439,80435053.6212688
440,80546406.8239621
441,81276215.5729071
442,81382659.8344915
443,81790724.0533792
444,83938732.8640042
445,84623137.5136036
446,86144075.2207031
447,87217178.8009846
448,87890098.5655229
449,88749366.0335875
450,89421072.9450137
451,91576114.4402505
452,93297086.3344947
453,94684582.103961
454,95114604.5570039
455,95446917.0667986
456,96102821.4169975
457,96655278.8986712
458,97436820.4631358
459,100701562.285878
460,102282203.040259
461,102524460.928447
462,103539692.239524
463,103797833.781207
464,104047443.732404
465,109733958.331065
466,111685198.142343
467,112463904.203506
468,113335861.119396
469,116019274.733647
470,120290309.719383
471,120938981.458552
472,123226164.707461
473,123904455.151029
474,124067064.208064
475,124599771.875637
476,128774657.649359
477,132004075.704557
478,133385489.117589
479,135910097.211804
480,136340199.231455
481,142160866.892742
482,142291726.838464
483,143970448.979199
484,145426572.102465
485,146074350.301862
486,146090466.587972
487,148940832.250626
488,153215402.958187
489,154087984.155289
490,158307768.181944
491,158593641.180937
492,159205503.928825
493,173552926.965669
494,177843520.28089
495,188313529.405561
496,200798904.033206
497,201312614.273769
498,211454667.443861
499,217895864.438209
500,225166238.135386
501,248747127.180753
502,269511984.50157
503,285713477.177112
504,296003497.050013
505,899158381.440101
506,899158381.974167
507,899158391.003519
508,899158391.537563
509,960596274.295853
510,960596275.969619
511,960599410.874212
512,960599412.547535
513,1618441588.60698
514,1618441610.71889
515,1639763028.44771
516,1639763028.74345
517,1648887648.57137
518,1648887667.80531
519,1695907465.22149
520,1695907480.48799
521,1696929614.13208
522,1696929614.41428
523,1754563513.18481
524,1754563524.29523
525,1773885606.92409
526,1773885607.19968
527,1818952718.18018
528,1818952725.72131
529,1855182525.68878
530,1855182525.97071
531,1882812855.02211
532,1882812860.03337
533,1929550153.66267
534,1929550153.96188
535,1940065450.78079
536,1940065454.37163
537,1985312516.15727
538,1985312519.19139
539,1989924121.59272
540,1989924121.91518
541,2014292257.64736
542,2014292260.58835
543,2033159793.23697
544,2033159793.57055
545,2059821020.11487
546,2059821020.40966
547,2073176414.16522
548,2073176414.38415
549,3888694111.83187
550,3888694112.02952
551,3888694114.97511
552,3888694115.17262
553,4416415409.77095
554,4416415409.78514
555,4419388082.46773
556,4419388082.51572
557,4424111643.23326
558,4424111643.32576
559,4430196379.88114
560,4430196380.10491
561,4437096030.06734
562,4437096030.6528
563,4444186886.69426
564,4444186888.05516
565,4450859782.82917
566,4450859785.53426
567,4456588232.96946
568,4456588237.4824
569,4460962503.0945
570,4460962509.51358
571,4463697448.16735
572,4463697456.05245
573,4827908366.93777
574,4827908366.99504
575,4920141030.96649
576,4920141031.08268
577,5074922292.61424
578,5074922292.76697
579,5293835554.60584
580,5293835554.73802
581,5579608589.45389
582,5579608589.5468
583,5937218809.17077
584,5937218809.22248
585,6374636271.14169
586,6374636271.17873
587,6897691780.21212
588,6897691780.23112
589,7854399099.06268
590,7854399099.1028
591,8027311713.94226
592,8027311713.98655
593,9539239474.25518
594,9539239474.27419
595,10646536948.2176
596,10646536948.2402
597,11918777325.4923
598,11918777325.5056
599,13283309027.4161
600,13283309027.4225
601,14659873814.9872
602,14659873815.0015
603,15957756906.1938
604,15957756906.2008
605,17084831311.6072
606,17084831311.6165
607,17957545201.5619
608,17957545201.5802
609,18509595826.6263
610,18509595826.6441
611,119622571198.339
612,119622571559.495
613,119622594415.518
614,119622594776.67
615,125008993478.924
616,125008997428.044
617,125009001669.758
618,125009005618.874
619,155894274249.551
620,155894276839.216
621,157393805042.985
622,157393807969.986
623,159716021884.438
624,159716025369.728
625,162436683435.971
626,162436687736.226
627,164530302994.061
628,164530303381.47
629,164890019370.129
630,164890019781.678
631,164972854922.066
632,164972860365.348
633,165339726931.73
634,165339727303.498
635,166365693151.981
636,166365693485.868
637,166858310964.582
638,166858317906.081
639,167955958469.862
640,167955958765.867
641,167962602507.639
642,167962611087.149
643,168458918260.587
644,168458928118.182
645,169959225637.537
646,169959225855.163
647,171797497551.488
648,171797502853.729
649,171797539069.598
650,171797544370.385
651,172413993249.232
652,172413993363.06
653,175278629392.688
654,175278629404.364
655,178206702330.336
656,178206702400.068
657,180504063282.39
658,180504063403.139
659,233115638430.131
660,233115639193.265
661,236074542631.688
662,236074543320.946
663,240635348484.073
664,240635349054.676
665,246187639473.058
666,246187639899.062
667,248129537260.122
668,248129538392.861
669,251363901271.696
670,251363902633.361
671,251986808630.932
672,251986808913.208
673,257358507865.21
674,257358508026.816
675,257645218328.206
676,257645220062.265
677,261821012149.033
678,261821012223.75
679,265099696972.16
680,265099696993.422
681,267080424989.809
682,267080424995.464
683,267911598727.066
684,267911600958.606
685,283004620391.794
686,283004623166.847
687,303094806514.466
688,303094809765.172
689,326942453107.672
690,326942456684.311
691,351145814403.029
692,351145818145.01
693,370015352037.845
694,370015355843.772
695,395002000832.903
696,395002001656.905
697,395022215595.625
698,395022216426.703
699,722402809947.028
700,722402810199.778
701,736699926438.749
702,736699926828.384
703,757460159168.833
704,757460159778.248
705,781249787140.523
706,781249788045.063
707,804954248188.728
708,804954249452.635
709,826367921032.128
710,826367922697.135
711,844207390573.321
712,844207392641.919
713,857736995756.715
714,857736998177.552
715,866321189594.162
716,866321192257.69
717,81407209672413.9
718,81407209672414.3
719,81407212816411.4
720,81407212816411.9
721,88546094095244.9
722,88546094095244.9
723,88546096037899.5
724,88546096037899.5
725,111291437194856
726,111291437194856
727,111302229435381
728,111302229435381
729,133512018701647
730,133512018701647
731,133512442977895
732,133512442977895
733,141780114847564
734,141780114847564
735,142633949160994
736,142633949160994
737,143915135216722
738,143915135216722
739,145453543032388
740,145453543032388
741,147092788023637
742,147092788023638
743,148723255129923
744,148723255129923
745,150261350666119
746,150261350666119
747,151592383740208
748,151592383740208
749,151851853245000
750,151851853245000
751,151851853245000
752,151851853245000
753,151851853245000
754,151851853245000
755,151851853245000
756,151851853245000
757,151851853245000
758,151851853245000
759,151851853245000
760,151851853245000
761,151851853245000
762,151851853245000
763,151851853245000
764,151851853245000
765,151851853245001
766,151851853245001
767,151851853245001
768,151851853245001
769,152370872290975
770,152370872290975
771,152532509719741
772,152532509719741
773,156796966559608
774,156796966559608
775,163598963360362
776,163598963360362
777,165446512075691
778,165446512075692
779,172048467038996
780,172048467038996
781,180276735245241
782,180276735245241
783,181303434039343
784,181303434039343
785,181933602344560
786,181933602344560
