Eigenvalue_Index,Algebraic_Eigenvalue
1,-0.000325441360755883
2,6000432.56159114
3,6000432.58212783
4,6095762.09361445
5,6095762.10791912
6,6302658.68360151
7,6302658.91637799
8,6579691.42210393
9,6579691.61564734
10,7608379.44304947
11,7608379.46787215
12,7745259.13044688
13,7745259.1553079
14,8171250.53570832
15,8171251.01470112
16,8660964.94592805
17,8660965.63813921
18,9067588.69886315
19,9068213.85800262
20,9071483.549114
21,9079842.94447787
22,9095655.96812914
23,9119970.78441629
24,9150585.07785818
25,9179413.86262343
26,9304427.57555809
27,9304505.79204158
28,9578183.59916388
29,9581584.74088711
30,9581593.27272832
31,9631576.14115795
32,9721235.9088893
33,9766475.20704263
34,9772877.96700154
35,9784138.7968582
36,9801365.21202978
37,9826132.88439761
38,9848487.24259986
39,9859495.05764689
40,9868407.53932764
41,9868407.61228838
42,9899253.60321747
43,9912633.99360725
44,9914536.54250737
45,9918399.84775046
46,9925291.86366827
47,9935607.46119946
48,9936495.9385427
49,9952669.88317133
50,9972201.0855838
51,9989590.27161779
52,10014172.1287191
53,10188050.3610051
54,10225769.7486702
55,10272009.4774114
56,10431760.4458273
57,10431763.7254916
58,10496084.7719573
59,10540705.2868844
60,10579979.7330663
61,10648491.9918832
62,10752118.0657479
63,10778121.3634315
64,10868539.0270533
65,10868813.7978187
66,10874311.9595151
67,10883480.0691445
68,10899845.4817492
69,10900286.9830187
70,10925303.445755
71,10930843.0215996
72,10930894.548799
73,10960281.9467
74,11002006.513244
75,11043113.7616132
76,11073239.7000695
77,11089905.7551897
78,11105153.9023038
79,11372992.0351059
80,11452671.8656334
81,11658389.0102105
82,11816316.5154424
83,11818696.3016316
84,11840946.0620347
85,11885742.959208
86,11908486.7650302
87,12034888.44657
88,12043405.1446623
89,12043692.3795109
90,12046230.1322028
91,12082197.5346036
92,12113628.823239
93,12154879.515928
94,12158973.6540471
95,12159408.4020644
96,12172943.4364055
97,12205929.9753808
98,12211855.8846515
99,12222390.0856227
100,12222602.3701526
101,12224744.9910392
102,12253224.3464323
103,12258827.4241553
104,12265810.8690854
105,12266542.8042774
106,12275729.5212361
107,12300062.4210129
108,12302102.4718729
109,12327385.8555256
110,12404130.3534054
111,12419752.008995
112,12434615.7963565
113,12501914.48598
114,12521915.1434115
115,12537940.5225229
116,12617780.7668105
117,12618026.6233047
118,12647784.9288807
119,12662213.4125922
120,12727783.5848885
121,12780066.0212783
122,12809063.526441
123,13075407.9181893
124,13388462.9143994
125,13388592.909454
126,13748109.3853472
127,13972654.2461297
128,14080231.9945887
129,14080241.2623708
130,14202790.8266599
131,14435617.9556689
132,14575813.1311905
133,14745120.6918779
134,14798241.2214705
135,14902748.4906086
136,14943080.1617318
137,14952043.9604912
138,14981527.8637329
139,14983450.1890813
140,15097616.9461447
141,15204647.0908763
142,15295100.1653636
143,15360797.9733484
144,15418386.4710824
145,15433054.5862456
146,15479109.6303633
147,15535008.6391392
148,15549953.2342127
149,15563230.8670413
150,15691191.516327
151,15691528.5247149
152,15771216.7827231
153,15827649.7974167
154,15830105.2978136
155,15837332.2420871
156,15915800.4060795
157,15937633.2144604
158,16017317.6029464
159,16020238.3072325
160,16035604.5114668
161,16042997.604126
162,16136710.4889895
163,16299516.2213798
164,16319892.2024501
165,16320854.8661229
166,16551574.2240585
167,16605922.3861579
168,16733661.4065494
169,16841239.796606
170,16987419.7461541
171,17117051.5272444
172,17283220.5416281
173,17297779.0434942
174,17348351.39557
175,17365578.4137742
176,17487286.077677
177,17521647.2179177
178,17539438.2606848
179,17594352.5468853
180,17597050.7242738
181,17627857.7396052
182,17633353.4730511
183,17640289.0330042
184,17674971.4625919
185,17701345.2493744
186,17735978.4687107
187,17856450.1641722
188,17926650.6654391
189,17936843.24259
190,17961513.7763531
191,18264949.2392003
192,18630187.6656773
193,18701227.3977141
194,18735695.8786618
195,18768453.3985542
196,18789986.1328478
197,18801596.1815475
198,18807163.223246
199,18809369.0486769
200,18809718.3817212
201,18994608.3622815
202,19312932.780428
203,19312932.8363183
204,19322559.1640387
205,19566188.4408618
206,19710612.3046477
207,19857589.6485219
208,19857615.5728865
209,20343234.8752722
210,20434291.7368885
211,20599466.6108082
212,20619685.375009
213,20623047.7688527
214,20843354.40941
215,21048306.5919971
216,21063271.7680164
217,21136757.3799517
218,21371231.4158341
219,21430989.7713925
220,21462638.928468
221,21796210.0858101
222,21805750.9632916
223,21859021.9647357
224,21962234.519351
225,22112300.2941179
226,22275769.6897965
227,22388075.8052536
228,22632942.558465
229,22674849.7868747
230,22691078.1862632
231,22714295.3018643
232,22785269.4220631
233,22902316.3765121
234,22916814.7760351
235,22924071.8139393
236,22924090.1921337
237,23059765.8526056
238,23105750.5440811
239,23234643.5107814
240,23254811.8603903
241,24137520.4263317
242,24165651.9144703
243,24456794.5536843
244,24658514.0019759
245,24666940.2258443
246,25354539.9625403
247,25790465.1175407
248,26077091.1440957
249,26083964.2691305
250,26101507.6825133
251,26232006.1142011
252,26232032.8659129
253,26276809.3769124
254,26329081.6691892
255,26552554.9092819
256,26703162.478145
257,26840693.461161
258,26914699.5788172
259,26921768.8422736
260,27039989.0146511
261,27048565.3938375
262,27293183.879981
263,27328472.7542711
264,27504633.6765995
265,27597896.4399462
266,27764038.6791515
267,27953590.9544722
268,27982622.2583791
269,28117771.6363699
270,28334897.7854922
271,28354344.9437004
272,28496912.1480774
273,28568992.1012617
274,28572598.7288373
275,28710124.3474161
276,28830406.7972298
277,29055314.2916687
278,29338461.4192452
279,29435168.7928102
280,29461962.259628
281,29539496.2493572
282,29693702.5363343
283,29740162.8460788
284,29800144.9868124
285,29813624.2332264
286,29820538.4779866
287,29834799.3287147
288,29836845.5683602
289,29990385.6405529
290,30310926.2991789
291,30567931.387078
292,31165533.3611317
293,31584872.7999772
294,31699098.3204243
295,31780769.9188779
296,32399713.7476666
297,32797151.4519112
298,32805443.8229875
299,32866952.1379767
300,32983682.4954203
301,33115020.2548706
302,33146043.469282
303,33154952.3439721
304,33341473.7267632
305,33736714.8969757
306,33879239.6968138
307,33957100.1455723
308,33968402.505627
309,34593800.7911471
310,34597353.0621466
311,34808727.5011082
312,34916809.7302156
313,35124196.6017027
314,35408925.2397686
315,35561462.3622326
316,35828134.5088427
317,36002772.7383799
318,36109933.7891314
319,36273880.0643852
320,36281509.9059914
321,36624679.0623888
322,36728406.070961
323,37506507.2933315
324,37810607.7102488
325,37996523.1383499
326,38124342.6285689
327,38281221.1446348
328,38319164.4611682
329,38764756.5342962
330,39088731.5888835
331,39335581.5792531
332,39773019.1989502
333,39869953.5700881
334,40281691.6109568
335,40495485.0531688
336,40502155.3434842
337,40788797.8646195
338,40907735.5772472
339,40992436.7137433
340,41043033.3668394
341,41050565.5866668
342,41525740.7867682
343,41868032.1017745
344,42504529.4091542
345,42765600.7233247
346,42853489.9716488
347,43176133.3613851
348,43558069.837293
349,43718675.4804991
350,44025579.57966
351,44173164.6471311
352,44334351.0827028
353,44536371.7865436
354,44870639.2801702
355,46430810.9795663
356,46880756.9683263
357,46975858.775287
358,47060781.43922
359,47273076.7679696
360,47830322.1306365
361,48304901.691653
362,48831831.3133124
363,49349472.3811945
364,49603163.1914425
365,49632471.6080502
366,49765796.850613
367,49907020.8986801
368,50635796.0885463
369,51087209.2875158
370,51279592.9602634
371,51384589.6474554
372,51493913.5572411
373,51866275.1825894
374,52754942.43604
375,52844222.1349386
376,53061073.5427398
377,53476894.1499145
378,53942273.5616266
379,53982873.8465807
380,54077571.8652636
381,54642999.254535
382,54727911.6187885
383,54753935.4661488
384,54762540.5446234
385,54782000.6180848
386,55243355.7960189
387,55288329.5706231
388,55385679.6088692
389,55629510.2348522
390,56695389.5153852
391,57371144.8474283
392,57412471.0920586
393,57613592.3160356
394,57644717.1997298
395,57735999.1744334
396,57845135.6516252
397,57945901.7393635
398,58030740.406149
399,58161598.4837437
400,58399195.1195457
401,58492694.5616321
402,58824555.2825437
403,58889761.4722013
404,59381979.0857213
405,59409544.4356684
406,59445047.6230592
407,59451280.9877642
408,59589690.6784965
409,59592255.0672324
410,59751859.0865683
411,59866115.5242251
412,60617123.7495379
413,61650930.2809112
414,62114220.079326
415,62181628.433418
416,63189493.4592696
417,63475718.9510131
418,63740659.5706972
419,64380448.7732893
420,65065416.4556989
421,65363876.9262057
422,65735713.4697822
423,65896115.9453612
424,66409583.9100096
425,67260896.5469302
426,68101844.9825025
427,68995366.381581
428,69238326.30134
429,70228957.4126877
430,70577654.5975345
431,72646506.0150217
432,73062204.6297483
433,74721655.9126684
434,74931531.4826479
435,75808177.5452203
436,76365264.2365026
437,78660046.5302082
438,79037219.8575893
439,79859989.3397888
440,80350653.8890123
441,81200783.2006425
442,81336456.4745324
443,81784166.8959852
444,83860176.117437
445,83893516.618993
446,86069222.3526004
447,86460837.1293024
448,87789252.5978638
449,88689727.1256198
450,89413109.2635428
451,91574313.0007234
452,93291580.7914829
453,94678798.4374031
454,94990384.2980513
455,95382744.3006819
456,96090311.8083375
457,96646625.5825562
458,97428089.0949687
459,100634240.162329
460,102269499.111275
461,102366386.123175
462,103520119.936297
463,103783167.626626
464,103978188.394092
465,109516525.877303
466,111661511.523203
467,112451924.343602
468,113329785.59348
469,115760212.695929
470,120254827.827004
471,120646497.782058
472,123215338.888085
473,123755283.254488
474,123902159.554403
475,124587286.272139
476,128725749.623797
477,132001048.244553
478,133375948.583944
479,135895086.167585
480,136277972.337605
481,142152622.073609
482,142218212.874706
483,143966509.439078
484,145423685.986003
485,146009401.852757
486,146054510.427385
487,148933696.792841
488,153209035.177513
489,154064328.502085
490,158302873.308957
491,158589488.268012
492,159179412.736515
493,173547098.551502
494,177837890.991204
495,188306847.343169
496,200791787.201368
497,201305220.165808
498,211446750.841248
499,217887635.529036
500,225157654.535429
501,248737148.125515
502,269500777.20388
503,285701315.029995
504,295990733.907206
505,614060693.144854
506,614060693.509473
507,614060707.84902
508,614060708.213665
509,656017277.871832
510,656017280.50191
511,656019419.944292
512,656019422.574628
513,1105279736.65237
514,1105279770.55712
515,1119838310.4487
516,1119838310.88699
517,1126072092.03476
518,1126072121.39024
519,1158183070.85551
520,1158183093.99368
521,1158878907.66144
522,1158878908.08178
523,1198240717.68547
524,1198240734.38403
525,1211434217.10643
526,1211434217.51904
527,1242213678.99781
528,1242213690.23459
529,1266954055.75443
530,1266954056.17753
531,1285825327.39208
532,1285825334.80869
533,1317741691.68917
534,1317741692.14025
535,1324924524.21795
536,1324924529.52312
537,1355824850.30378
538,1355824854.80372
539,1358972678.83609
540,1358972679.32303
541,1375615823.11301
542,1375615827.49468
543,1388499460.69068
544,1388499461.1917
545,1406707106.6847
546,1406707107.13143
547,1415827843.93849
548,1415827844.26783
549,2655693615.35531
550,2655693615.64882
551,2655693617.49764
552,2655693617.79155
553,3016088615.96942
554,3016088615.98265
555,3018118809.40824
556,3018118809.47095
557,3021344800.70599
558,3021344800.83744
559,3025500458.90947
560,3025500459.23389
561,3030212728.389
562,3030212729.23194
563,3035055647.28241
564,3035055649.28278
565,3039613165.97117
566,3039613169.95923
567,3043525686.26164
568,3043525692.94562
569,3046513336.3242
570,3046513345.85374
571,3048381333.41601
572,3048381345.14934
573,3297108197.47554
574,3297108197.56094
575,3360096376.85907
576,3360096377.02441
577,3465800674.09101
578,3465800674.30935
579,3615302430.66624
580,3615302430.87387
581,3810464514.67201
582,3810464514.81496
583,4054686137.96224
584,4054686138.04215
585,4353410271.73034
586,4353410271.76898
587,4710618936.28316
588,4710618936.30586
589,5363980005.24651
590,5363980005.2764
591,5482066711.77233
592,5482066711.80089
593,6514602685.93533
594,6514602685.97266
595,7270805857.64497
596,7270805857.67923
597,8139652946.3293
598,8139652946.35947
599,9071528246.99916
600,9071528247.02677
601,10011621258.5069
602,10011621258.5282
603,10897980425.6246
604,10897980425.6388
605,11667689758.6417
606,11667689758.6627
607,12263689474.1591
608,12263689474.1828
609,12640699647.745
610,12640699647.7496
611,81699069248.2977
612,81699069777.3461
613,81699085095.6867
614,81699085624.7275
615,85379545307.6565
616,85379550902.4751
617,85379551094.1297
618,85379556688.9477
619,106473046652.82
620,106473050445.271
621,107497097157.588
622,107497101444.27
623,109082967223.992
624,109082972328.627
625,110940974535.512
626,110940980834.205
627,112368451361.419
628,112368451929.085
629,112613802079.941
630,112613802682.857
631,112673104215.058
632,112673112188.598
633,112920904183.578
634,112920904728.191
635,113621653461.909
636,113621653951.089
637,113961021648.624
638,113961031817.809
639,114707608073.551
640,114707608507.218
641,114715578142.598
642,114715590712.945
643,115054869416.917
644,115054883861.374
645,116075593381.014
646,116075593699.834
647,117333948930.319
648,117333956698.589
649,117333976840.692
650,117333984606.856
651,117751953033.014
652,117751953199.793
653,119708252835.18
654,119708252852.32
655,121707894292.408
656,121707894394.514
657,123276816206.635
658,123276816383.443
659,159212180974.746
660,159212182092.585
661,161232847538.35
662,161232848547.954
663,164347424015.672
664,164347424851.45
665,168139027173.859
666,168139027797.825
667,169466614731.781
668,169466616390.908
669,171676015428.071
670,171676017422.607
671,172099162324.793
672,172099162738.231
673,175767335578.63
674,175767335815.323
675,175966516159.215
676,175966518699.366
677,178814606102.476
678,178814606211.909
679,181053464988.852
680,181053465019.994
681,182405997050.913
682,182405997059.192
683,182978599606.564
684,182978602875.619
685,193286817921.613
686,193286821987.028
687,207007520234.551
688,207007524996.894
689,223294063710.965
690,223294068950.834
