Eigenvalue_Index,Algebraic_Eigenvalue
1,-0.000325244619298113
2,6335554.31174659
3,6335554.3242579
4,6429443.2030971
5,6429443.22046412
6,6634080.97584242
7,6634081.21181729
8,6906095.90039252
9,6906096.09440154
10,7904584.5892621
11,7904584.6118018
12,8045016.41345392
13,8045016.43832488
14,8463130.10581829
15,8463130.53979388
16,8955499.14484165
17,8955499.71783005
18,9497510.79511052
19,9497757.01919902
20,9499135.45813124
21,9502985.26825426
22,9515022.63494911
23,9535809.2245005
24,9563666.62405324
25,9591162.00552155
26,9672062.07190833
27,9672228.23817362
28,10028807.7529772
29,10061072.7898162
30,10061083.9645993
31,10075005.7372943
32,10153073.5097391
33,10263664.714412
34,10315142.7869906
35,10323188.3766175
36,10337311.8552767
37,10358773.2681007
38,10389230.9804979
39,10405103.6027036
40,10415664.7614743
41,10415664.8148653
42,10429536.2054908
43,10471195.5425692
44,10474466.6233016
45,10476721.76844
46,10480669.6613235
47,10490950.0909276
48,10506641.0948933
49,10519361.1825617
50,10528276.3085929
51,10553637.3208449
52,10569579.2268965
53,10575822.5367067
54,10739918.212529
55,10900898.9015403
56,11056783.3875006
57,11066080.0055579
58,11086194.1170615
59,11086235.4322469
60,11093282.3214831
61,11148876.4410883
62,11199055.7701303
63,11239442.4653747
64,11272954.6008651
65,11317223.4276618
66,11369181.3513576
67,11369271.7581206
68,11373254.1548927
69,11381135.8205166
70,11396819.6434742
71,11422920.9482466
72,11460741.3738601
73,11461631.2269264
74,11508409.0980969
75,11556172.1618775
76,11558663.1017409
77,11598450.877063
78,11672567.9266501
79,11937752.9912093
80,11950443.0179763
81,12246139.5807501
82,12377381.3554257
83,12443189.3394551
84,12451257.9279227
85,12504596.6539079
86,12541664.4232037
87,12601707.7747311
88,12657053.8126551
89,12684836.3902563
90,12707803.1369271
91,12731470.1320004
92,12756841.0964219
93,12773606.9894563
94,12793944.4099121
95,12797315.8891522
96,12798824.1902914
97,12819342.2052592
98,12828381.5538001
99,12829856.6331073
100,12838273.78666
101,12851776.4809261
102,12884601.9994206
103,12890779.2915444
104,12890956.5356746
105,12906661.8684162
106,12907525.1617494
107,12939645.2130722
108,12941921.1961923
109,12958632.6993382
110,13043537.8755668
111,13053894.736163
112,13078035.9698886
113,13097288.8009441
114,13102375.4333771
115,13159546.6579608
116,13171392.8285124
117,13231406.5868982
118,13260714.4810968
119,13272324.3459212
120,13342594.9731653
121,13386300.210869
122,13409436.3435074
123,13429934.2640772
124,13701859.4300366
125,13974978.6875705
126,14156718.6027021
127,14156722.281201
128,14213857.7516633
129,14617862.2088667
130,14777863.4883521
131,15121009.6660069
132,15198591.8313161
133,15433200.4485202
134,15443871.8437596
135,15519732.4945574
136,15523003.368801
137,15549662.3820257
138,15555878.1380144
139,15638186.8657757
140,15756313.5332059
141,15833682.9823785
142,15891092.1510526
143,15924883.6003218
144,16120885.8654156
145,16182469.1780814
146,16210861.4210093
147,16255678.0847282
148,16350015.3980924
149,16363586.0014151
150,16447774.1242026
151,16482049.959628
152,16487207.8276658
153,16553273.6277319
154,16575517.2892984
155,16686807.4952496
156,16717488.8752189
157,16745862.7050792
158,16748146.9435071
159,16764915.6226939
160,16771475.4101036
161,16811845.4436514
162,16815963.1058082
163,16885787.8328698
164,17146217.0486379
165,17165106.8755293
166,17262912.5901147
167,17263030.3489686
168,17277431.4971801
169,17442557.7102981
170,17510061.7345921
171,17601781.4932176
172,17627706.5429272
173,17643799.9255571
174,17679064.8721064
175,17681999.0821803
176,17753816.9345982
177,17771234.3531218
178,17827755.3584661
179,17961981.0485182
180,17998429.1788873
181,18049734.0181617
182,18202036.372512
183,18219496.2858372
184,18343914.8916239
185,18352925.565727
186,18429089.3648755
187,18446585.8783989
188,18574387.6714294
189,18665341.3051937
190,18677688.0466646
191,18714370.3807348
192,18715790.2328188
193,18755848.8412097
194,18794306.380333
195,18816820.4353753
196,18826786.5351005
197,18827840.7858368
198,18838393.0350811
199,18839095.0421626
200,18999840.8806913
201,19305763.0060928
202,19634093.9857943
203,19634094.5110123
204,19641678.4379556
205,19905153.442545
206,19905178.4597106
207,19996635.8128077
208,20316933.6401333
209,20568884.722058
210,20663663.3653972
211,20683496.2826929
212,20715937.920673
213,20830334.603441
214,21061947.238545
215,21154118.8899929
216,21154631.9509058
217,21309051.2732684
218,21431467.0416231
219,21493450.4388952
220,21510266.8604006
221,21802706.3105885
222,21871335.8501778
223,21985291.4843163
224,22150194.9596517
225,22328050.5695177
226,22494475.292044
227,22682921.4304822
228,22722290.1556542
229,22796468.7684509
230,22823829.4866095
231,22916283.807395
232,23091701.260989
233,23227392.3145252
234,23315702.7293593
235,23434147.2529
236,23459765.3557837
237,23681499.8193814
238,23800312.1717819
239,23800337.1966859
240,24337275.0767917
241,24765457.4283533
242,24844748.6896607
243,25073881.5795306
244,25270794.5050387
245,25874070.4466143
246,26186897.1748936
247,26247770.3698469
