Eigenvalue_Index,Algebraic_Eigenvalue
1,-0.000325135394774603
2,6361259.31200705
3,6361259.32592671
4,6455026.4926427
5,6455026.51247134
6,6659503.10902794
7,6659503.34700691
8,6931118.55695583
9,6931118.75830939
10,7927243.49927725
11,7927243.52283601
12,8067927.86505899
13,8067927.88949743
14,8485473.46770814
15,8485473.90112469
16,8978058.75447562
17,8978059.32401061
18,9530144.46230002
19,9530229.0376263
20,9531890.01823554
21,9535176.31999774
22,9546909.29949445
23,9567407.12769826
24,9595030.74988673
25,9622433.99970817
26,9698226.88742026
27,9698414.3287862
28,10062727.5635141
29,10096534.3678479
30,10096545.7932968
31,10107560.1079902
32,10183759.647785
33,10292281.8292955
34,10357293.9984462
35,10365466.06539
36,10379808.8801786
37,10401592.675237
38,10431744.1231355
39,10432481.1863377
40,10457712.7525228
41,10457712.7965764
42,10473312.8511604
43,10514151.0645459
44,10517525.0907769
45,10521072.7239061
46,10523903.6788181
47,10534438.2152653
48,10550467.8839597
49,10564222.3292099
50,10572521.3399657
51,10595486.2505798
52,10598337.0740407
53,10620902.4655032
54,10769814.7132341
55,10941128.4868158
56,11095977.55729
57,11101118.7735745
58,11101161.6029949
59,11114027.8466262
60,11133001.5168573
61,11191123.7113716
62,11248930.1253289
63,11292501.14743
64,11319136.4524915
65,11365147.9671925
66,11407371.0982852
67,11407456.5875173
68,11411301.1266702
69,11419116.246994
70,11434766.8716669
71,11460909.845688
72,11498893.3784497
73,11506111.8013186
74,11546891.6987228
75,11597647.5174737
76,11597931.4854982
77,11637964.2932405
78,11716451.5438148
79,11978185.5011067
80,11994640.1280723
81,12290980.9373781
82,12419182.5704789
83,12490764.89994
84,12499989.3787402
85,12552236.0015883
86,12590239.391396
87,12643501.2989604
88,12704333.9713818
89,12733910.9356039
90,12759020.7030323
91,12781053.0808769
92,12806986.2232242
93,12820985.8050761
94,12841474.0183337
95,12844973.5888513
96,12848403.3106291
97,12867825.9680056
98,12874917.6068931
99,12877589.9377496
100,12885442.5687624
101,12899186.1391473
102,12932496.6371524
103,12939020.8715577
104,12940499.1325188
105,12954659.0278973
106,12957160.301392
107,12988938.1370479
108,12991528.2309065
109,13006820.3631746
110,13092952.3350902
111,13102242.9972872
112,13110687.0419658
113,13143306.210613
114,13154554.5371721
115,13206858.9136883
116,13220260.7774687
117,13271402.0255844
118,13306809.9353923
119,13320432.3595788
120,13389893.0315543
121,13432889.5721374
122,13455541.7549315
123,13460169.9221689
124,13729289.7132304
125,14020828.7879749
126,14161961.6318323
127,14161965.0685907
128,14253937.0875104
129,14667706.400846
130,14823715.6334689
131,15173417.7480522
132,15246829.2732337
133,15481648.7417388
134,15496708.0122758
135,15563107.1084824
136,15569576.8822075
137,15593887.8726398
138,15600691.706657
139,15689491.1975399
140,15805329.956848
141,15880628.3173276
142,15935751.5646464
143,15967376.4405175
144,16174173.7261076
145,16235541.521417
146,16263448.9957976
147,16308833.3387563
148,16403265.1656496
149,16434060.8183739
150,16513893.9067423
151,16537059.3278892
152,16541437.3435273
153,16612573.5665321
154,16631082.1642077
155,16744613.9276915
156,16761964.768675
157,16801779.221942
158,16803821.1017594
159,16835195.6178583
160,16836650.5498461
161,16873582.5784255
162,16878498.9553462
163,16930448.3592585
164,17190851.3966016
165,17206055.7076848
166,17313803.3505061
167,17335953.3574342
168,17336054.6672838
169,17484427.6100955
170,17537375.8111081
171,17623099.2029915
172,17632967.5950043
173,17651333.7214963
174,17694245.1953498
175,17704371.0871528
176,17798058.4073634
177,17799548.5368061
178,17852025.0151375
179,18008521.1865418
180,18046744.1328809
181,18076172.151653
182,18252072.292409
183,18270635.4331298
184,18371147.1557671
185,18405566.2347439
186,18482485.0432274
187,18502335.1527284
188,18629748.8338245
189,18702261.2272508
190,18717025.1643107
191,18722342.7369917
192,18757740.506609
193,18772480.1848875
194,18796911.1143334
195,18819082.798044
196,18829379.722814
197,18830365.9314888
198,18842048.1947675
199,18842862.8654562
200,19019367.3912946
201,19324695.4834172
202,19655731.0490631
203,19655731.4350422
204,19666113.9588713
205,19910064.5148131
206,19910089.0761939
207,20025766.8729995
208,20347204.6685648
209,20586733.294386
210,20681821.0584021
211,20689342.8810923
212,20726668.488864
213,20848452.6427843
214,21078619.3427678
215,21160064.725704
216,21160481.6078446
217,21321361.6085567
218,21434065.4334298
219,21499625.5543853
220,21513904.8669378
221,21803245.3452813
222,21872370.8550968
223,21987231.83253
224,22153268.4290922
225,22332208.6309982
226,22502865.256669
227,22683585.3198926
228,22723030.2436836
229,22797365.472482
230,22838305.8854057
231,22917483.5799633
232,23093413.6187081
233,23263644.495086
234,23320251.4279228
235,23449934.1765059
236,23476194.9426657
237,23827712.3029482
238,23863598.7025977
239,23863624.4288953
240,24351163.891314
241,24821986.518781
242,24994178.0606158
243,25115439.5197899
244,25328949.1465583
245,25899500.6513909
246,26199843.7105148
247,26282739.3677448
248,26343524.8947101
249,26343572.0063171
250,26367506.2383727
251,26401085.2895768
252,26406621.5117096
253,26529715.7327753
254,26701942.0348517
255,26802197.8732715
256,26891426.4217122
257,26957850.190385
258,26971171.7479426
259,27088271.1723864
260,27097599.6192855
261,27398690.4151093
262,27441896.2811105
263,27659782.514446
264,27804446.1862279
265,27844326.4600701
266,28062378.1166318
267,28184523.2610784
268,28355183.2115173
269,28456870.1383852
270,28535234.4499961
271,28594004.5238588
272,28674709.2055808
273,28680080.8064316
274,28739335.6691393
275,28830950.4468984
276,29088565.4439387
277,29311178.9133653
278,29356574.6830434
279,29491268.6274492
280,29597799.7969022
281,29719038.2757453
282,29822327.9846756
283,29854978.4432958
284,29855820.227302
285,29897653.0325652
286,29977457.462909
287,30188071.8048044
288,30332729.4449373
289,30806296.5121775
290,31180345.2013185
291,31775130.6149365
292,31808995.2750916
293,31932200.4952551
294,32451495.0529926
295,33046393.3827316
296,33120428.8687217
297,33237170.7940445
298,33303635.6258756
299,33306270.1782859
300,33408070.1103272
301,33412431.071622
302,33516332.5467103
303,34126840.7319707
304,34216059.8190781
305,34295610.8781941
306,34606908.5578886
307,34891297.9957536
308,34975869.7825795
309,35185606.1785825
310,35271854.1759961
311,35687856.3837349
312,35821753.9906697
313,35830476.4228922
314,36102734.6742123
315,36191781.2775221
316,36353189.4651556
317,36442972.6413183
318,36932224.4861501
319,36973666.8765415
320,37532848.7714276
321,37802435.745853
322,38094425.3837009
323,38326454.7742943
324,38367066.6448769
325,38571749.1608367
326,38590084.1913382
327,38811737.3226067
328,39210368.4946282
329,39351082.6975064
330,39605071.3263473
331,39649376.2829724
332,39790763.1702945
333,40435912.0889206
334,40511349.2510665
335,40573722.1905936
336,40985150.0707084
337,41006647.0190306
338,41090789.0755221
339,41129505.8558464
340,41537439.3263959
341,41609906.7545632
342,41634794.5117766
343,41941644.4102483
344,42586607.4729487
345,42783946.4832236
346,42918989.774729
347,43763831.8759546
348,44072471.8250083
349,44206145.5706731
350,44616882.6698215
351,44691337.4777698
352,44890942.8782793
353,44952002.2243895
354,44967627.7193651
355,46719024.904379
356,46930440.2584266
357,47476989.2995499
358,47675914.5673284
359,48226472.9252472
360,48431918.3761503
361,49073499.2965647
362,49400850.5694617
363,49402253.0608049
364,49710865.6861519
365,49723627.4592297
366,49872214.7829799
367,49962544.1183717
368,51154503.6228423
369,51452272.6900687
370,51548731.7348123
371,51980379.184003
372,52221089.0995428
373,52809706.9717695
374,53044190.5549977
375,53112419.9421449
376,53220456.1473764
377,53810942.6784151
378,54068275.5538668
379,54149857.3625426
380,54548440.6666667
381,54815830.5109729
382,54848834.5584457
383,54865393.3615431
384,54882331.0929883
385,55304212.956163
386,55400133.8096493
387,55664782.8950397
388,56094286.5621042
389,56182346.4625489
390,57210883.5057079
391,57412751.9306971
392,57509523.5405393
393,57615572.8499816
394,57947544.2753012
395,57970392.6619227
396,58178715.7132064
397,58200500.0376435
398,58452042.7451546
399,58496969.5221461
400,58800624.2847955
401,58829516.1894959
402,58969020.5223271
403,59405158.6834073
404,59457689.9719511
405,59606235.8179981
406,59615925.4966053
407,59703392.4288014
408,59953288.0567881
409,59975743.9267923
410,60112057.7864448
411,61642242.5982231
412,62127570.3372351
413,62610198.5426248
414,63766535.2110477
415,63974883.1636251
416,64182337.8160492
417,64451351.7747796
418,64493648.4171285
419,65300729.0465337
420,65837158.8063179
421,65847717.0570254
422,65893284.4646296
423,65969428.8141029
424,66542084.7342943
425,67831680.996696
426,68214750.4628957
427,69603348.1626444
428,70226976.5496967
429,70282633.1793915
430,70800261.5214581
431,73070573.3199136
432,73183079.2059405
433,75385034.6870688
434,76014475.254865
435,76123205.0075903
436,76498739.9496112
437,78705205.0024199
438,79058480.0928954
439,80540203.8669593
440,81367609.9160097
441,81390474.3201796
442,81438123.446712
443,81798173.2565591
444,84036205.729114
445,85518622.8562698
446,86236700.8407296
447,88012201.6730247
448,88144500.6265345
449,88820569.0618713
450,89429764.1607688
451,91578212.432911
452,93303615.2360939
453,94690334.9767357
454,95260750.2882827
455,95523506.3235461
456,96121992.884313
457,96664476.8129862
458,97447181.5569839
459,100781902.597393
460,102296243.474049
461,102707152.377903
462,103571595.007372
463,103815256.399239
464,104130089.697428
465,109996528.048285
466,111713384.404847
467,112476804.509305
468,113343051.317378
469,116332085.223864
470,120332602.067249
471,121291959.116704
472,123237413.83322
473,123906331.339693
474,124431331.701436
475,124626336.674629
476,128833029.219459
477,132006527.860987
478,133394974.657688
479,135927804.858067
480,136414534.386853
481,142168637.736942
482,142379596.20391
483,143973527.677823
484,145428812.960435
485,146097836.141945
486,146187392.236087
487,148947165.16326
488,153220761.033375
489,154116035.64126
490,158311396.069346
491,158596930.081055
492,159236469.57819
493,173557003.262969
494,177847863.580749
495,188317957.016908
496,200804119.553558
497,201317299.280446
498,211459520.680082
499,217900808.458897
500,225172176.496562
501,248753681.537245
502,269519050.559342
503,285720929.111484
504,296011187.623153
505,1228117278.0533
506,1228117278.78274
507,1228117284.86508
508,1228117285.59452
509,1312033584.77175
510,1312033585.95107
511,1312037868.8559
512,1312037870.03394
513,2210551474.43122
514,2210551490.20291
515,2239676165.20057
516,2239676165.41558
517,2252136419.48841
518,2252136433.24103
519,2316358734.52589
520,2316358745.48206
521,2317757353.04015
522,2317757353.24509
523,2396474468.52496
524,2396474476.53508
525,2422867980.5064
526,2422867980.70515
527,2484420870.39296
528,2484420875.85582
529,2533907684.01958
530,2533907684.22277
531,2571644641.21235
532,2571644644.85638
533,2635482995.0854
534,2635482995.30154
535,2649843461.16782
536,2649843463.78187
537,2711644452.55509
538,2711644454.75949
539,2717945017.72624
540,2717945017.95937
541,2751226617.03093
542,2751226619.16262
543,2776998639.08036
544,2776998639.31882
545,2813413997.61046
546,2813413997.8238
547,2831655533.91803
548,2831655534.07639
549,5311386992.18056
550,5311386992.31584
551,5311386996.47019
552,5311386996.60887
553,6032177094.33725
554,6032177094.34214
555,6036237242.50483
556,6036237242.54134
557,6042688767.64001
558,6042688767.7205
559,6050999364.34161
560,6050999364.50657
561,6060422916.59244
562,6060422917.02733
563,6070107549.75545
564,6070107550.76023
565,6079221268.98758
566,6079221270.95798
567,6087045026.0537
568,6087045029.33341
569,6093019245.35975
570,6093019250.0227
571,6096754517.08136
572,6096754522.8056
573,6594216254.42691
574,6594216254.46779
575,6720192554.48834
576,6720192554.57712
577,6931601082.47605
578,6931601082.58622
579,7230604542.57906
580,7230604542.68491
581,7620928674.04445
582,7620928674.11026
583,8109371889.10347
584,8109371889.14327
585,8706820113.87138
586,8706820113.89532
587,9421237366.01377
588,9421237366.03332
589,10727959587.7789
590,10727959587.7902
591,10964132865.6205
592,10964132865.6568
593,13029204994.7856
594,13029204994.82
595,14541611278.0289
596,14541611278.056
597,16279305448.823
598,16279305448.8367
599,18143056074.2701
600,18143056074.2886
601,20023242141.0084
602,20023242141.0224
603,21795960528.3793
604,21795960528.3908
605,23335379247.3543
606,23335379247.3738
607,24527378722.6785
608,24527378722.6868
609,25281399099.1228
610,25281399099.1288
611,163380458395.374
612,163380458659.731
613,163380490116.162
614,163380490380.516
615,170735281028.357
616,170735283918.569
617,170735292214.583
618,170735295104.799
619,212918767959.726
620,212918769855.596
621,214966929866.096
622,214966932008.872
623,218138777618.673
624,218138780170.069
625,221854809484.324
626,221854812632.184
627,224717055102.651
628,224717055386.182
629,225208731922.384
630,225208732223.611
631,225318721607.403
632,225318725591.795
633,225822984475.997
634,225822984748.112
635,227224200938.178
636,227224201182.539
637,227893645472.225
638,227893650552.993
639,229396363139.882
640,229396363356.53
641,229401477795.904
642,229401484075.171
643,230078976007.276
644,230078983221.526
645,232132647806.373
646,232132647965.648
647,234640054280.608
648,234640058161.357
