Eigenvalue_Index,Algebraic_Eigenvalue
1,-0.000325131812402901
2,6515273.73058357
3,6515273.74267576
4,6608275.43459058
5,6608275.45497258
6,6811826.74095873
7,6811826.98131764
8,7081005.06029042
9,7081005.26141553
10,8062876.51447253
11,8062876.53781606
12,8205010.80025369
13,8205010.82374593
14,8619215.09484394
15,8619215.50772606
16,9113145.95271525
17,9113146.48787476
18,9723809.25789311
19,9724723.26788944
20,9727260.10604174
21,9727414.75891143
22,9736951.11660133
23,9755520.51300463
24,9781451.67218271
25,9808253.80051692
26,9847728.78877717
27,9848390.43224592
28,10261563.403951
29,10292180.0806224
30,10304285.9909096
31,10304298.9445156
32,10354853.9582395
33,10453522.202003
34,10587678.3174116
35,10610026.7086854
36,10618953.8081178
37,10634601.6595166
38,10658294.5492123
39,10691721.6507633
40,10709849.1468549
41,10709849.2390248
42,10735653.5319668
43,10754541.3903112
44,10771852.6207876
45,10775836.5669509
46,10783253.6059173
47,10786846.6647989
48,10795291.3305181
49,10813331.6368406
50,10833188.6200775
51,10837887.6541557
52,10866451.7474023
53,10891335.9397969
54,10950141.9856808
55,11167681.1820899
56,11202974.4591859
57,11203038.9416795
58,11329305.1984198
59,11368332.4013529
60,11389542.2019103
61,11433762.4177169
62,11519941.8732812
63,11600414.2238961
64,11605171.3760485
65,11635483.5952418
66,11635567.9345148
67,11638653.9161746
68,11646180.7092312
69,11661706.4423173
70,11669322.1942925
71,11688099.7802108
72,11726934.3233858
73,11776604.861109
74,11782996.5249599
75,11829873.7564283
76,11862971.3624617
77,11872838.8398736
78,11982458.1204729
79,12228596.9823156
80,12259798.9367091
81,12559088.6333534
82,12670726.3026367
83,12774559.6836931
84,12792023.3479818
85,12838370.0585459
86,12881292.9639857
87,12889834.8347447
88,12988288.4848838
89,13027992.6309
90,13062960.1438096
91,13076411.3363284
92,13104586.1911184
93,13109202.1909641
94,13125839.7504015
95,13125892.6863297
96,13146550.6648211
97,13153762.996503
98,13163113.6364542
99,13165245.4236355
100,13168570.6761253
101,13175211.2568226
102,13219157.4749589
103,13229270.8262688
104,13238446.4924236
105,13241658.5138999
106,13255794.831356
107,13282751.9970599
108,13285553.7581541
109,13289743.8507379
110,13299294.6413498
111,13389201.7438674
112,13390044.4306897
113,13420090.5116041
114,13464178.0698369
115,13469024.8205276
116,13489472.9002865
117,13513845.8210043
118,13584005.4560959
119,13609254.0539334
120,13673681.0936536
121,13689168.2905448
122,13712284.2888046
123,13731934.3478397
124,13915876.7400656
125,14192042.2518983
126,14192044.5828944
127,14298395.3434022
128,14505234.476101
129,14967557.9345688
130,15102559.9552839
131,15487187.1451894
132,15537065.9654571
133,15771574.4103695
134,15811451.1845009
135,15822861.2571462
136,15843515.2452542
137,15864021.2744116
138,15870188.4378254
139,15993794.1670245
140,16095870.4956743
141,16159424.0617051
142,16201785.1215652
143,16221627.7677876
144,16494074.9014028
145,16553275.8096597
146,16577499.5923512
147,16627650.2644095
148,16717413.5687042
149,16840270.6281444
150,16865971.4607804
151,16867333.9399234
152,16906702.2596169
153,16960475.7994425
