Eigenvalue_Index,Algebraic_Eigenvalue
1,-4.61569917998547e+15
2,-4.61569917998547e+15
3,-4.44803025131049e+15
4,-4.44803025131048e+15
5,-4.18324960702074e+15
6,-4.18324960702073e+15
7,-3.84205244058347e+15
8,-3.84205244058347e+15
9,-3.6155918053742e+15
10,-3.6155918053742e+15
11,-3.51040918091656e+15
12,-3.51040918091655e+15
13,-3.45091713604996e+15
14,-3.45091713604995e+15
15,-3.34484566747156e+15
16,-3.34484566747156e+15
17,-3.13269130809456e+15
18,-3.13269130809456e+15
19,-3.03991280198372e+15
20,-3.03991280198372e+15
21,-2.89166656124627e+15
22,-2.89166656124626e+15
23,-2.64195590237612e+15
24,-2.64195590237612e+15
25,-2.64046991636991e+15
26,-2.6404699163699e+15
27,-2.40445904491224e+15
28,-2.40445904491223e+15
29,-2.28431774834281e+15
30,-2.2843177483428e+15
31,-2.19881887780265e+15
32,-2.19881887780265e+15
33,-2.04133500201374e+15
34,-2.04133500201374e+15
35,-2.00878033381576e+15
36,-2.00878033381575e+15
37,-1.94318288608839e+15
38,-1.94318288608839e+15
39,-1.53268502018853e+15
40,-1.53268502018853e+15
41,-1.52844942601579e+15
42,-1.52844942601579e+15
43,-983834807047140
44,-983834807047137
45,-956832779222009
46,-956832779222008
47,-955747403926302
48,-955747403926301
49,-953991759211587
50,-953991759211586
51,-951655018684508
52,-951655018684508
53,-948877701714968
54,-948877701714967
55,-945859629117402
56,-945859629117400
57,-942856761560551
58,-942856761560550
59,-940156968253067
60,-940156968253065
61,-938032259834246
62,-938032259834245
63,-936685505957710
64,-936685505957710
65,-923823933513166
66,-923823933513165
67,-857327519612201
68,-857327519612200
69,-799033815882572
70,-799033815882570
71,-793676505050914
72,-793676505050912
73,-793671066938911
74,-793671066938911
75,-776761322599310
76,-776761322599310
77,-760899683184876
78,-760899683184875
79,-741726609120126
80,-741726609120126
81,-735887873078769
82,-735887873078768
83,-711845824961482
84,-711845824961482
85,-696899000651741
86,-696899000651740
87,-693697149486186
88,-693697149486186
89,-692999954156008
90,-692999954156008
91,-691798692829503
92,-691798692829502
93,-690048907529045
94,-690048907529045
95,-687720429825720
96,-687720429825719
97,-686130926442738
98,-686130926442738
99,-685030791840689
100,-685030791840689
101,-680724614349629
102,-680724614349629
103,-677634495278196
104,-677634495278195
105,-675060016606470
106,-675060016606469
107,-650440268549420
108,-650440268549420
109,-646846953305479
110,-646846953305476
111,-646135941719707
112,-646135941719706
113,-620954838348083
114,-620954838348082
115,-593933414234904
116,-593933414234903
117,-584404234472490
118,-584404234472489
119,-545165921384338
120,-545165921384335
121,-534478937886798
122,-534478937886796
123,-534467438685958
124,-534467438685955
125,-517556038577252
126,-517556038577252
127,-504866324637766
128,-504866324637766
129,-477933038273445
130,-477933038273445
131,-464917024627082
132,-464917024627080
133,-455595659163204
134,-455595659163203
135,-455479096557783
136,-455479096557782
137,-441085118389689
138,-441085118389688
139,-422780622808893
140,-422780622808892
141,-406917412280025
142,-406917412280024
143,-403803869962138
144,-403803869962138
145,-402405194723343
146,-402405194723343
147,-400126429591478
148,-400126429591478
149,-381863682342926
150,-381863682342925
151,-367210566372476
152,-367210566372476
153,-363109905659148
154,-363109905659148
155,-348012790634612
156,-348012790634612
157,-338547780555126
158,-338547780555125
159,-338189020320402
160,-338189020320401
161,-337037051480006
162,-337037051480006
163,-337037051480006
164,-337037051480006
165,-337037051480005
166,-337037051480005
167,-337037051480005
168,-337037051480004
169,-337037051480004
170,-337037051480003
171,-337037051480003
172,-337037051480003
173,-337037051480002
174,-337037051480002
175,-337037051480001
176,-337037051480001
177,-337037051480001
178,-337037051480000
179,-337037051480000
180,-337037051480000
181,-336461159548315
182,-336461159548314
183,-333506915509937
184,-333506915509935
185,-330093093830260
186,-330093093830259
187,-326474252333343
188,-326474252333342
189,-322835928216856
190,-322835928216855
191,-319421413438194
192,-319421413438193
193,-316577805478487
194,-316577805478487
195,-314682709890380
