Eigenvalue_Index,Algebraic_Eigenvalue
1,-862273459544432
2,-862273459544431
3,-830950693103650
4,-830950693103643
5,-781486177849847
6,-781486177849846
7,-717746048761677
8,-717746048761675
9,-675440216959593
10,-675440216959590
11,-655790716174928
12,-655790716174926
13,-644676817060356
14,-644676817060354
15,-624861269379084
16,-624861269379084
17,-585228038401503
18,-585228038401501
19,-567895788639636
20,-567895788639634
21,-540201438480164
22,-540201438480162
23,-493552195704229
24,-493552195704229
25,-493274591138023
26,-493274591138020
27,-449184652038522
28,-449184652038522
29,-426740670297299
30,-426740670297297
31,-410768358058496
32,-410768358058495
33,-381348294072240
34,-381348294072240
35,-375266648023933
36,-375266648023931
37,-363012184926129
38,-363012184926128
39,-286325767926398
40,-286325767926398
41,-285534502996769
42,-285534502996768
43,-183793313149614
44,-183793313149614
45,-178748977684751
46,-178748977684750
47,-178546215268946
48,-178546215268946
49,-178218237688379
50,-178218237688379
51,-177781703748680
52,-177781703748679
53,-177262864321014
54,-177262864321014
55,-176699048568133
56,-176699048568133
57,-176138073317557
58,-176138073317557
59,-175633716332596
60,-175633716332596
61,-175236792786659
62,-175236792786659
63,-174985201405937
64,-174985201405937
65,-172582490262760
66,-172582490262760
67,-160160082999571
68,-160160082999571
69,-149270050828889
70,-149270050828889
71,-148269233957858
72,-148269233957858
73,-148268218026416
74,-148268218026416
75,-145109255366664
76,-145109255366664
77,-142146091407889
78,-142146091407889
79,-138564308869934
80,-138564308869934
81,-137473555303294
82,-137473555303293
83,-132982183626379
84,-132982183626379
85,-130189920443513
86,-130189920443513
87,-129591768197155
88,-129591768197155
89,-129461522871990
90,-129461522871990
91,-129237111339872
92,-129237111339872
93,-128910228257736
94,-128910228257736
95,-128475237758528
96,-128475237758528
97,-128178301437709
98,-128178301437709
99,-127972777650487
100,-127972777650487
101,-127168327185277
102,-127168327185277
103,-126591051798640
104,-126591051798640
105,-126110105061854
106,-126110105061854
107,-121510816392771
108,-121510816392771
109,-120839537150878
110,-120839537150877
111,-120706711592456
112,-120706711592456
113,-116002548587894
114,-116002548587893
115,-110954591025826
116,-110954591025826
117,-109174414273337
118,-109174414273337
119,-101844180218705
120,-101844180218705
121,-99847710493578.9
