Eigenvalue_Index,Algebraic_Eigenvalue
1,-760829522911411
2,-760829522911410
3,-733191787824310
4,-733191787824309
5,-689546627318392
6,-689546627318391
7,-633305336962047
8,-633305336962046
9,-595976661864614
10,-595976661864611
11,-578638867060278
12,-578638867060277
13,-568832485478589
14,-568832485478586
15,-551348178719984
16,-551348178719983
17,-516377680810228
18,-516377680810227
19,-501084519243384
20,-501084519243383
21,-476648327951898
22,-476648327951897
23,-435487231399107
24,-435487231399107
25,-435242286171206
26,-435242286171206
27,-396339398766725
28,-396339398766725
29,-376535885444380
30,-376535885444379
31,-362442668796562
32,-362442668796561
33,-336483788818113
34,-336483788818112
35,-331117630507895
36,-331117630507894
37,-320304868989126
38,-320304868989125
39,-252640383389983
40,-252640383389983
41,-251942208451968
42,-251942208451968
43,-162170570375435
44,-162170570375435
45,-157719686146107
46,-157719686146107
47,-157540778132183
48,-157540778132182
49,-157251386149361
50,-157251386149361
51,-156866209143788
52,-156866209143787
53,-156408409648840
54,-156408409648840
55,-155910925161061
56,-155910925161060
57,-155415946998844
58,-155415946998844
59,-154970926129813
60,-154970926129813
61,-154620699471675
62,-154620699471675
63,-154398707076948
64,-154398707076947
65,-152278667829644
66,-152278667829644
67,-141317720246120
68,-141317720246119
69,-131708868329616
70,-131708868329616
71,-130825794634862
72,-130825794634862
73,-130824898212414
74,-130824898212414
75,-128037578217466
76,-128037578217465
77,-125423021796809
78,-125423021796809
79,-122262625428684
80,-122262625428684
81,-121300195810747
82,-121300195810747
83,-117337220813064
84,-117337220813063
85,-114873459173147
86,-114873459173147
87,-114345677757475
88,-114345677757475
89,-114230755410851
90,-114230755410851
91,-114032745233924
92,-114032745233924
93,-113744318982764
94,-113744318982764
95,-113360503833491
96,-113360503833491
97,-113098501224197
98,-113098501224196
99,-112917156676414
100,-112917156676414
101,-112207347437123
102,-112207347437123
103,-111697986797429
104,-111697986797429
105,-111273622026403
106,-111273622026403
107,-107215426194299
108,-107215426194299
109,-106623120971504
110,-106623120971504
111,-106505921955008
112,-106505921955008
113,-102355189886643
114,-102355189886643
115,-97901109693637.5
116,-97901109693637.2
117,-96330365501825.1
118,-96330365501825
119,-89862511925632.6
120,-89862511925632.5
121,-88100920983370.5
122,-88100920983370.5
123,-88099025510387.6
124,-88099025510387.6
125,-85311432022771.8
126,-85311432022771.8
127,-83219721204220.9
128,-83219721204220.9
129,-78780168464329.2
130,-78780168464329.2
131,-76634671684720.3
132,-76634671684720.2
133,-75098182900786.4
134,-75098182900786.3
135,-75078968954009.9
136,-75078968954009.9
137,-72706335564803.5
138,-72706335564803.4
139,-69689111073411.5
140,-69689111073411.5
