Eigenvalue_Index,Algebraic_Eigenvalue
1,-1.42021511181909e+15
2,-1.42021511181908e+15
3,-1.3686246729082e+15
4,-1.3686246729082e+15
5,-1.28715370650211e+15
6,-1.2871537065021e+15
7,-1.18216996433943e+15
8,-1.18216996433943e+15
9,-1.11248977063815e+15
10,-1.11248977063815e+15
11,-1.0801258869297e+15
12,-1.0801258869297e+15
13,-1.06182064138459e+15
14,-1.06182064138459e+15
15,-1.02918326857811e+15
16,-1.02918326857811e+15
17,-963905005663381
18,-963905005663379
19,-935357770888261
20,-935357770888261
21,-889743546823201
22,-889743546823198
23,-812909499746075
24,-812909499746072
25,-812452268976536
26,-812452268976535
27,-739833545328596
28,-739833545328595
29,-702866987477420
30,-702866987477417
31,-676559649237790
32,-676559649237787
33,-628103073168734
34,-628103073168734
35,-618086244848686
36,-618086244848684
37,-597902422756367
38,-597902422756366
39,-471595383181408
40,-471595383181408
41,-470292123304898
42,-470292123304897
43,-302718398501198
44,-302718398501198
45,-294410081327809
46,-294410081327809
47,-294076119701661
48,-294076119701661
49,-293535921333465
50,-293535921333465
51,-292816924256023
52,-292816924256022
53,-291962365198315
54,-291962365198315
55,-291033727487253
56,-291033727487253
57,-290109768250567
58,-290109768250567
59,-289279062627895
60,-289279062627895
61,-288625306199034
62,-288625306199034
63,-288210920395360
64,-288210920395360
65,-284253513773092
66,-284253513773092
67,-263793078298807
68,-263793078298806
69,-245856554765270
70,-245856554765270
71,-244208150474833
72,-244208150474832
73,-244206477177736
74,-244206477177735
75,-239003479879232
76,-239003479879231
77,-234122974507866
78,-234122974507865
79,-228223567991380
80,-228223567991380
81,-226427032699825
82,-226427032699825
83,-219029479356070
84,-219029479356070
85,-214430457628573
86,-214430457628573
87,-213445266066380
88,-213445266066379
89,-213230744358215
90,-213230744358214
91,-212861125370839
92,-212861125370839
93,-212322729716353
94,-212322729716353
95,-211606274790935
96,-211606274790934
97,-211117202808565
98,-211117202808564
99,-210778693462758
100,-210778693462757
