Eigenvalue_Index,Algebraic_Eigenvalue
1,-0.000325256813086033
2,6822212.67340059
3,6822212.67850668
4,6913489.68032982
5,6913489.70276122
6,7115411.24082781
7,7115411.48149588
8,7379515.54608292
9,7379515.75564916
10,8332678.91645505
11,8332678.93976687
12,8477378.37870248
13,8477378.40609643
14,8885053.35017611
15,8885053.7416876
16,9382003.94364046
17,9382004.42375377
18,10073481.8850947
19,10073482.7300708
20,10106195.8186197
21,10107208.3623286
22,10111640.6257159
23,10112742.9837908
24,10121102.0716575
25,10138178.9443601
26,10160542.8685594
27,10181755.2447243
28,10540683.8261882
29,10541240.1784764
30,10694405.0208884
31,10694420.8588425
32,10695500.2257868
33,10790646.2231021
34,10930884.0848748
35,11111870.2889349
36,11114520.963484
37,11124911.6378704
38,11143050.5872733
39,11170292.7077449
40,11208258.4840201
41,11213302.1003407
42,11213302.1467425
43,11257502.9287676
44,11287096.0077274
45,11292255.633069
46,11301665.7769232
47,11314711.7605348
48,11316588.0140098
49,11332682.5963086
50,11338526.2603711
51,11368043.6405858
52,11368398.0761609
53,11402215.0146146
54,11431955.1127317
55,11481376.875534
56,11482038.563894
57,11592513.0683863
58,11788196.1146254
59,11829704.4452314
60,11879686.1234049
61,11900861.3316893
62,12003537.6542304
63,12086108.8664469
64,12086379.7266071
65,12088917.4383888
66,12096442.9807293
67,12112197.7039337
68,12133533.5752395
69,12139223.5586333
70,12157905.547056
71,12179265.3804754
72,12230931.3747003
73,12264252.2295246
74,12287082.4061386
75,12333133.110992
76,12379535.0009456
77,12424670.3189709
78,12538261.8548389
79,12760081.9644534
80,12793400.1622719
81,13091200.7365587
82,13171755.2022999
83,13333316.3115097
84,13340018.4632539
85,13374145.4540833
86,13412235.0992003
87,13461267.8589291
88,13557240.7667025
89,13564733.1000383
90,13567383.4760847
91,13612918.6407168
92,13643740.2284531
93,13651599.0536521
94,13668443.9520356
95,13684600.5345892
96,13691440.0515986
97,13708895.1824771
98,13717074.2182117
99,13731552.2862123
100,13736269.860534
101,13743781.7640978
102,13771916.9227197
103,13787533.3980663
104,13812219.8074646
105,13817107.6176331
106,13835869.9162942
107,13857051.7234973
108,13857932.6645613
109,13867878.3590176
110,13883665.2149448
111,13888681.196225
112,13972234.6778767
113,13976945.5755989
114,13987145.6018628
115,14045889.409695
116,14092789.3860828
117,14102819.8241332
118,14151773.7308023
119,14187697.3594139
120,14241199.3795505
121,14249017.3913968
122,14249017.6973863
123,14266647.3819029
124,14270313.6971167
125,14283449.7829079
126,14408037.361858
127,14867142.0316696
128,15049961.6643672
129,15571716.966737
130,15674959.3543916
131,16112106.0481402
132,16120363.7554216
133,16341320.9616003
134,16349604.4588202
135,16374181.4968942
136,16410150.3590596
137,16419330.9239698
138,16431006.2820892
139,16587405.4722567
140,16662461.2553914
141,16705873.1133406
142,16728720.028875
143,16729917.6592746
144,17134125.5214829
145,17185543.4330678
146,17201598.1356352
147,17264631.4925117
148,17337134.1992968
149,17456676.5170657
150,17512733.5703742
151,17535255.3932114
152,17558062.4507264
153,17602061.886331
154,17622198.2429418
155,17630290.9394779
156,17634673.6737544
157,17640009.7200055
158,17645624.1192462
159,17664308.9147182
160,17751333.942661
161,17751477.3781301
162,17764473.0608736
163,17794516.1788861
164,17932713.0372405
165,18017067.1840811
166,18024571.8449478
167,18034469.7931404
168,18073973.7390135
169,18074478.7856338
170,18100469.3578746
171,18127245.8220769
172,18271700.8167102
173,18303921.4004603
174,18313590.6761323
175,18530099.1241207
176,18549972.8263393
177,18560590.390354
178,18649931.7580437
179,18649939.1902194
180,18718666.4305254
181,18742395.7079791
182,18782523.6718337
183,18800444.7975984
184,18803476.4864083
185,18841540.3765871
186,18845894.5468018
187,18862907.2785277
188,18880265.8487685
189,18939481.1636236
190,19048889.3310182
191,19066173.1803699
192,19192960.431682
193,19228259.4212812
194,19347802.9853211
195,19379006.3718377
196,19444928.9214981
197,19484602.0880744
198,19628755.868354
199,19703191.6183671
200,19751820.9836142
201,19822442.257657
202,19881805.5149898
203,19881833.2175191
204,20085092.2395966
205,20123156.8655707
206,20123175.0601969
207,20394011.9974639
208,20611980.4682811
209,20823953.6958488
210,20944671.0235502
211,20973529.7670066
212,21041789.7636986
213,21196764.6031112
214,21263109.7575068
215,21263112.1008291
216,21378890.2038837
217,21473090.0068048
218,21512371.0550939
219,21592980.2368879
220,21611293.9819988
221,21814373.8780351
222,21894559.9104562
223,22028762.7693409
224,22214185.0565535
225,22414400.3881361
226,22663933.1284155
227,22696894.1966815
228,22737839.7759132
229,22815359.7674999
230,22941104.8760549
231,23092922.1747563
232,23125662.3049522
233,23368131.2586573
234,23616092.5929276
235,23723833.7595586
236,23750956.9251722
237,24572956.6877698
238,24856655.875689
239,24856698.0293989
240,25702605.0905301
241,25795452.0409977
242,26120699.5240061
243,26158423.8430193
244,26451414.6112442
245,26480843.459652
246,26533088.1659552
247,26546321.0471186
248,26583020.5127654
249,26583088.210113
250,26665922.5030165
251,26836272.8698248
252,26862154.9963618
253,26937728.8059391
254,27010586.1397521
255,27061615.4916912
256,27139971.1913409
257,27144012.7642275
258,27358309.9791877
259,27636802.7823293
260,27702446.6462961
261,27706256.5866949
262,27923788.3996028
263,28082964.4608412
264,28171255.3941562
265,28203874.3012121
266,28523589.9373311
267,28559668.5875031
268,28582998.0872154
269,28793140.5556748
270,28818711.1267583
271,28836952.9745839
272,28856847.0207928
273,28875290.652416
274,28886415.5955217
275,29131247.5885459
276,29386282.0904735
277,29530867.5499109
278,29700974.9301835
279,29709175.6835134
280,29753783.5329773
281,29852764.9942415
282,29881813.9148613
283,29882649.510842
284,30080042.6857022
285,30364262.1559603
286,30451917.9430352
287,31192358.6775816
288,31200470.3597869
289,31847866.0532706
290,32172062.2796068
291,32420579.4738917
292,32513861.8399518
293,33313968.8584617
294,33391411.5318927
295,33413682.6567478
296,33527676.5535129
297,33600598.5337597
298,33677651.9468464
299,33805348.5644686
300,34069187.3897132
301,34499068.3523147
302,34597275.0596589
303,34623252.3592732
304,34635993.5098629
305,35050633.8241396
306,35355958.2341705
307,35539314.641129
308,35663462.2708646
309,35768733.8537606
310,36121100.2853583
311,36159230.7928858
312,36197470.3126475
313,36392524.3800927
314,36627821.7009328
315,37746953.4881204
316,37881560.8142292
317,37888825.5299573
318,38002071.9144311
319,38203639.3898487
320,38431776.2124107
321,38687848.3451098
322,38893370.5801027
323,38982849.0617442
324,39139035.9847388
325,39331896.1725942
326,39709766.8548937
327,39970960.1646085
328,40354274.1940445
329,40531361.3750212
330,40564338.1796389
331,40600876.2847053
332,40700206.6222021
333,41105196.599965
334,41160631.3206893
335,41179825.5588937
336,41249270.9688253
337,41275481.1305017
338,41554706.6218375
339,42036463.3384218
340,42205869.275978
341,42705286.2076598
342,42709031.0095233
343,42822283.4636556
344,43006873.5204934
345,43426826.3995764
346,43708266.1557683
347,43832234.1436085
348,44142498.9285355
349,44306491.9056682
350,44949558.3290759
351,45114467.0666085
352,45834087.7650821
353,45975563.8680143
354,46862855.568629
355,46910987.6438657
356,46999984.3171123
357,47908141.67237
358,48012590.3375341
359,49285855.8993163
360,49469077.9938283
361,49472001.9464676
362,49674123.7389802
363,49820024.5567892
364,49850913.1049644
365,50029494.5368408
366,50043707.3697243
367,51177518.3668712
368,51540099.4957369
369,51622582.4281143
370,51994929.5437913
371,52382893.1283671
372,52882605.9710319
373,53190479.74164
374,53231014.7624289
375,53640033.0661872
376,54216022.0554302
377,54348245.0631158
378,54386527.3434969
379,54763632.5463155
380,54869756.99807
381,54953185.0696914
382,54961957.6068592
383,54969000.0996921
384,55104221.8941641
385,55560007.6774315
386,55729826.5756937
387,55735137.701073
388,56771042.0478816
389,57413147.4553945
390,57414613.3332535
391,57617789.3002818
392,57728372.6496347
393,57949857.2699835
394,58105504.9952857
395,58239342.7270749
396,58316513.9068933
397,58410695.5276253
398,58715501.3954295
399,58836395.9371569
400,59049793.0698643
401,59118016.4565263
402,59441763.5276971
403,59475719.0497305
404,59864663.7496427
405,59886924.806563
406,60059261.3864341
407,60360009.8269933
408,61033059.4795053
409,61156035.7414468
410,61214036.0528915
411,63395409.4529383
412,63866383.8243852
413,64295069.6563848
414,64595205.4115588
415,64602985.3100754
416,65572403.9636382
417,65672622.5670042
418,65972219.1562784
419,66005559.5242332
420,66072468.6552412
421,66761088.8756209
422,66765941.0902911
423,67364032.3674295
424,68158136.6760443
425,68925394.9747409
426,69128366.9743788
427,70153084.0657656
428,70352965.3606035
429,71154441.2227108
430,72076432.2603174
431,73352946.084957
432,73703622.2636726
433,76061836.8728977
434,76338760.5581691
435,76691853.6918179
436,78198867.2513036
437,78765991.5988098
438,79087544.7808684
439,80834936.8219421
440,81582381.4251699
441,81608569.2548047
442,81816773.8866309
443,83640500.1068091
444,84307394.8923543
445,86493124.8747923
446,87897445.7385181
447,88333675.1125399
448,89003363.8161808
449,89450728.4740504
450,90603254.2114056
451,91583551.7505982
452,93320473.0922282
453,94703316.5143149
454,95603042.758003
455,95719913.290372
456,96214079.5880128
457,96686386.8130361
458,97473920.5831199
459,100987835.655969
460,102330442.594468
461,103096308.71762
462,103745313.113346
463,103860278.850125
464,104341891.065531
465,110683660.215636
466,111786421.482403
467,112507584.453812
468,113362309.459622
469,117150872.677819
470,120442504.846877
471,122214846.851449
472,123263541.549665
473,123909839.791404
474,124628383.239779
475,125449628.249162
476,128985073.975727
477,132011088.577193
478,133416260.779353
479,135973340.578074
480,136608495.806854
481,142185312.154964
482,142609137.04302
483,143979042.87482
484,145432777.527725
485,146158447.586525
486,146440757.547578
487,148960017.35292
488,153231050.857942
489,154188553.111613
490,158317494.915859
491,158602894.883172
492,159316584.479725
493,173563331.35924
494,177855513.078689
495,188324268.722041
496,200812736.177183
497,201323460.752415
498,211465492.999809
499,217906630.354521
500,225181223.636179
501,248762866.848215
502,269528243.170005
503,285730083.075998
504,296020301.573391
505,2017618657.38719
