Eigenvalue_Index,Algebraic_Eigenvalue
1,-0.000325282652053893
2,6386953.9919578
3,6386954.00615521
4,6480597.81624296
5,6480597.83646763
6,6684915.22273428
7,6684915.45946212
8,6956129.26811759
9,6956129.46996181
10,7949886.59759182
11,7949886.62086306
12,8090820.40456717
13,8090820.43015413
14,8507801.61992856
15,8507802.03986763
16,9000605.27697394
17,9000605.84070199
18,9562636.59905105
19,9562721.83591831
20,9564601.85853544
21,9567316.66642949
22,9578739.41757552
23,9598942.81333825
24,9626325.3404994
25,9653638.69253713
26,9724038.76756885
27,9724254.02409631
28,10096489.3333077
29,10131762.9891432
30,10131774.6507251
31,10139733.6732903
32,10213888.1785156
33,10320332.9399701
34,10399437.0470094
35,10407735.4419993
36,10422297.1835738
37,10444402.3991581
38,10458045.5506012
39,10475719.9250267
40,10499753.549541
41,10499753.6279796
42,10517075.8836517
43,10557105.0623788
44,10560581.6593307
45,10565409.9851053
46,10567135.1017217
47,10577922.7535137
48,10594290.101835
49,10609075.245667
50,10616761.4810611
51,10621438.9010089
52,10643032.8781483
53,10665980.2072057
54,10799612.904389
55,10980454.1195839
56,11116592.7638348
57,11116637.530692
58,11135077.3730772
59,11161482.2126403
60,11172540.2574631
61,11232582.1780361
62,11297240.7296533
63,11345412.0567503
64,11365993.4856687
65,11414140.8516374
66,11445513.0417127
67,11445594.7974738
68,11449302.8197555
69,11457056.6651768
70,11472677.473287
71,11498861.8545051
72,11537002.011899
73,11550994.209992
74,11585315.3928467
75,11636548.1485084
76,11640460.9549926
77,11677367.5757129
78,11760435.7460847
79,12019006.3352366
80,12038827.9901094
81,12335775.6008685
82,12461028.0641935
83,12538263.7762733
84,12548704.241343
85,12599887.9781998
86,12638795.6448591
87,12685101.4555202
88,12751627.7563224
89,12782970.9609762
90,12810102.5950027
91,12830546.2614664
92,12857203.4595009
93,12868333.0254427
94,12888968.4215228
95,12892291.9471221
96,12898020.523795
97,12916707.4453132
98,12921437.9835287
99,12925284.4778091
100,12932610.3317665
101,12946328.5219452
102,12980359.1790046
103,12987295.9261573
104,12990080.8771802
105,13002603.6610585
106,13006836.0716945
107,13038270.503335
108,13041163.7743028
109,13054935.8819155
110,13142396.3735799
111,13142440.9462643
112,13150504.666573
113,13189356.061592
114,13206814.6321417
115,13254150.9912022
116,13269147.1335463
117,13309044.9514357
118,13352926.5976705
119,13368548.9068052
120,13437191.2309745
121,13479472.2936968
122,13492504.2036375
123,13501635.8391937
124,13757660.6483548
125,14066793.4654569
126,14167132.4001776
127,14167135.6171813
128,14294567.2336171
129,14717586.658317
130,14869758.0330184
131,15225790.8842082
132,15295108.3681214
133,15530058.0085821
134,15549430.9587904
135,15606443.230405
136,15615927.281579
137,15638295.6947902
138,15645545.7614228
139,15740618.3716465
140,15854164.0519665
141,15927423.6081522
142,15980305.0332303
143,16009825.4085416
144,16227472.6156361
145,16288575.8098457
146,16315940.5317527
147,16361982.9321968
148,16456125.3785677
149,16504295.1969503
150,16580095.7385308
151,16591368.1677504
152,16595617.6837838
153,16672250.5829194
154,16686383.6074656
155,16802093.4816959
156,16806398.5618437
157,16857591.0318376
158,16859336.0375592
159,16900975.3525038
160,16905603.4540705
161,16936308.0660786
162,16941280.385723
163,16974996.8426466
164,17235137.5730642
165,17246323.6239126
166,17348524.2418245
167,17409020.7302402
168,17409107.9817584
169,17523451.0392842
170,17562092.9236252
171,17637869.6059688
172,17644199.7027093
173,17661652.7204686
174,17710531.4856507
175,17726560.2466505
176,17828153.1976738
177,17845702.8664148
178,17876136.2651136
179,18055627.3683063
180,18094685.0747035
181,18102367.2087264
182,18301529.6642506
183,18321798.3272417
184,18397851.4958189
185,18457467.8719559
186,18535889.8604164
187,18557535.6602908
188,18685126.5892025
189,18718297.6444313
190,18725949.0230358
191,18759729.3120228
192,18779366.7161265
193,18799716.2802346
